,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,101027000.0,100993000.0,100573000.0,100117000.0
ShareIssued,101027000.0,100993000.0,100573000.0,100117000.0
TotalDebt,75524000.0,91152000.0,97613000.0,106802000.0
TangibleBookValue,102714000.0,131155000.0,157757000.0,181518000.0
InvestedCapital,102714000.0,131155000.0,157757000.0,181518000.0
WorkingCapital,95740000.0,102625000.0,122401000.0,158349000.0
NetTangibleAssets,102714000.0,131155000.0,157757000.0,181518000.0
CapitalLeaseObligations,75524000.0,91152000.0,97613000.0,106802000.0
CommonStockEquity,102714000.0,131155000.0,157757000.0,181518000.0
TotalCapitalization,102714000.0,131155000.0,157757000.0,181518000.0
TotalEquityGrossMinorityInterest,102714000.0,131155000.0,157757000.0,181518000.0
StockholdersEquity,102714000.0,131155000.0,157757000.0,181518000.0
GainsLossesNotAffectingRetainedEarnings,-552000.0,-606000.0,-799000.0,-1531000.0
OtherEquityAdjustments,-552000.0,-606000.0,-799000.0,
RetainedEarnings,-896063000.0,-863178000.0,-831668000.0,-802612000.0
AdditionalPaidInCapital,999319000.0,994929000.0,990214000.0,985651000.0
CapitalStock,10000.0,10000.0,10000.0,10000.0
CommonStock,10000.0,10000.0,10000.0,10000.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,94056000.0,110274000.0,117820000.0,126854000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,65200000.0,65756000.0,71348000.0,94608000.0
OtherNonCurrentLiabilities,,,,1047000.0
LongTermDebtAndCapitalLeaseObligation,65200000.0,65756000.0,71348000.0,93561000.0
LongTermCapitalLeaseObligation,65200000.0,65756000.0,71348000.0,93561000.0
CurrentLiabilities,28856000.0,44518000.0,46472000.0,32246000.0
OtherCurrentLiabilities,1663000.0,1998000.0,1895000.0,417000.0
CurrentDebtAndCapitalLeaseObligation,10324000.0,25396000.0,26265000.0,13241000.0
CurrentCapitalLeaseObligation,10324000.0,25396000.0,26265000.0,13241000.0
PensionandOtherPostRetirementBenefitPlansCurrent,7281000.0,6791000.0,5946000.0,8710000.0
PayablesAndAccruedExpenses,9588000.0,10333000.0,12366000.0,9878000.0
CurrentAccruedExpenses,7316000.0,8844000.0,9239000.0,7386000.0
Payables,2272000.0,1489000.0,3127000.0,2492000.0
TotalTaxPayable,102000.0,71000.0,264000.0,254000.0
AccountsPayable,2170000.0,1418000.0,2863000.0,2238000.0
TotalAssets,196770000.0,241429000.0,275577000.0,308372000.0
TotalNonCurrentAssets,72174000.0,94286000.0,106704000.0,117777000.0
OtherNonCurrentAssets,3920000.0,3958000.0,2503000.0,3916000.0
NonCurrentPrepaidAssets,,,1351000.0,
NetPPE,68254000.0,90328000.0,102850000.0,113861000.0
AccumulatedDepreciation,-13502000.0,-20120000.0,-18586000.0,-16994000.0
GrossPPE,81756000.0,110448000.0,121436000.0,130855000.0
Leases,13586000.0,34376000.0,34375000.0,34336000.0
ConstructionInProgress,93000.0,1173000.0,946000.0,1010000.0
OtherProperties,67209000.0,72706000.0,83922000.0,93316000.0
MachineryFurnitureEquipment,868000.0,2193000.0,2193000.0,2193000.0
Properties,0.0,0.0,0.0,0.0
CurrentAssets,124596000.0,147143000.0,168873000.0,190595000.0
OtherCurrentAssets,7514000.0,5690000.0,4588000.0,5006000.0
Receivables,,,,0.0
AccountsReceivable,,,,0.0
CashCashEquivalentsAndShortTermInvestments,117082000.0,141453000.0,164285000.0,185589000.0
OtherShortTermInvestments,11716000.0,30266000.0,96733000.0,117158000.0
CashAndCashEquivalents,105366000.0,111187000.0,67552000.0,68431000.0
