,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,10869040.0,10869040.0,10857040.0,10857040.0
ShareIssued,10869040.0,10869040.0,10857040.0,10857040.0
TotalDebt,274529.0,313859.0,260216.0,52890.0
TangibleBookValue,45411680.0,48259330.0,52575498.0,56038024.0
InvestedCapital,45411680.0,48259330.0,52575498.0,56038024.0
WorkingCapital,45172669.0,48025969.0,52374375.0,55924440.0
NetTangibleAssets,45411680.0,48259330.0,52575498.0,56038024.0
CapitalLeaseObligations,274529.0,313859.0,260216.0,52890.0
CommonStockEquity,45411680.0,48259330.0,52575498.0,56038024.0
TotalCapitalization,45411680.0,48259330.0,52575498.0,56038024.0
TotalEquityGrossMinorityInterest,45411680.0,48259330.0,52575498.0,56038024.0
StockholdersEquity,45411680.0,48259330.0,52575498.0,56038024.0
GainsLossesNotAffectingRetainedEarnings,-138792.0,-261837.0,-299677.0,-371386.0
OtherEquityAdjustments,-138792.0,-261837.0,-299677.0,-371386.0
RetainedEarnings,-51058483.0,-47897033.0,-43150635.0,-39282870.0
AdditionalPaidInCapital,96607868.0,96417113.0,96024724.0,95691194.0
CapitalStock,1087.0,1087.0,1086.0,1086.0
CommonStock,1087.0,1087.0,1086.0,1086.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,2359828.0,3166694.0,2933819.0,2798297.0
TotalNonCurrentLiabilitiesNetMinorityInterest,106516.0,150713.0,140632.0,0.0
LongTermDebtAndCapitalLeaseObligation,106516.0,150713.0,140632.0,0.0
LongTermCapitalLeaseObligation,106516.0,150713.0,140632.0,0.0
CurrentLiabilities,2253312.0,3015981.0,2793187.0,2798297.0
CurrentDebtAndCapitalLeaseObligation,168013.0,163146.0,119584.0,52890.0
CurrentCapitalLeaseObligation,168013.0,163146.0,119584.0,52890.0
PayablesAndAccruedExpenses,2085299.0,2852835.0,2673603.0,2745407.0
TotalAssets,47771508.0,51426024.0,55509317.0,58836321.0
TotalNonCurrentAssets,345527.0,384074.0,341755.0,113584.0
OtherNonCurrentAssets,25869.0,25869.0,32969.0,17889.0
NetPPE,319658.0,358205.0,308786.0,95695.0
GrossPPE,319658.0,358205.0,308786.0,95695.0
OtherProperties,319658.0,358205.0,53466.0,95695.0
BuildingsAndImprovements,,,255320.0,
Properties,,,0.0,
CurrentAssets,47425981.0,51041950.0,55167562.0,58722737.0
OtherCurrentAssets,2500401.0,2551802.0,3086331.0,2985472.0
RestrictedCash,0.0,541180.0,541180.0,541180.0
PrepaidAssets,,,,2985472.0
CashCashEquivalentsAndShortTermInvestments,44925580.0,47948968.0,51540051.0,55196085.0
OtherShortTermInvestments,19353852.0,19525798.0,19061281.0,17994299.0
CashAndCashEquivalents,25571728.0,28423170.0,32478770.0,37201786.0
CashEquivalents,24281000.0,25394000.0,,
CashFinancial,1290728.0,3029170.0,,
