,2024-01-31,2023-10-31,2023-07-31,2023-04-30,2023-01-31
OrdinarySharesNumber,4050000000.0,4049000000.0,4066000000.0,4075000000.0,4095000000.0
ShareIssued,4050000000.0,4049000000.0,4066000000.0,4075000000.0,4095000000.0
NetDebt,,,,350000000.0,
TotalDebt,11605000000.0,7650000000.0,8391000000.0,8394000000.0,8887000000.0
TangibleBookValue,5486000000.0,4396000000.0,4000000000.0,1960000000.0,952000000.0
InvestedCapital,57856000000.0,52860000000.0,52744000000.0,50689000000.0,50361000000.0
WorkingCapital,11276000000.0,12624000000.0,12039000000.0,11231000000.0,11263000000.0
NetTangibleAssets,5486000000.0,4396000000.0,4000000000.0,1960000000.0,952000000.0
CommonStockEquity,46251000000.0,45210000000.0,44353000000.0,42295000000.0,41474000000.0
TotalCapitalization,52920000000.0,51870000000.0,51011000000.0,48958000000.0,49111000000.0
TotalEquityGrossMinorityInterest,46251000000.0,45210000000.0,44353000000.0,42295000000.0,41474000000.0
StockholdersEquity,46251000000.0,45210000000.0,44353000000.0,42295000000.0,41474000000.0
GainsLossesNotAffectingRetainedEarnings,-1512000000.0,-2025000000.0,-1575000000.0,-1606000000.0,-1586000000.0
OtherEquityAdjustments,-1512000000.0,-2025000000.0,-1575000000.0,-1606000000.0,-1586000000.0
RetainedEarnings,2761000000.0,2689000000.0,1639000000.0,262000000.0,-364000000.0
CapitalStock,45002000000.0,44546000000.0,44289000000.0,43639000000.0,43424000000.0
CommonStock,45002000000.0,44546000000.0,44289000000.0,43639000000.0,43424000000.0
PreferredStock,0.0,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,54923000000.0,53572000000.0,57499000000.0,55234000000.0,54366000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,24072000000.0,26537000000.0,26190000000.0,26515000000.0,27114000000.0
OtherNonCurrentLiabilities,2253000000.0,2240000000.0,2134000000.0,2116000000.0,2050000000.0
TradeandOtherPayablesNonCurrent,3390000000.0,5790000000.0,5756000000.0,6725000000.0,6609000000.0
NonCurrentDeferredLiabilities,11760000000.0,11847000000.0,11642000000.0,11011000000.0,10818000000.0
NonCurrentDeferredRevenue,11760000000.0,11847000000.0,11642000000.0,11011000000.0,10818000000.0
LongTermDebtAndCapitalLeaseObligation,6669000000.0,6660000000.0,6658000000.0,6663000000.0,7637000000.0
LongTermDebt,6669000000.0,6660000000.0,6658000000.0,6663000000.0,7637000000.0
CurrentLiabilities,30851000000.0,27035000000.0,31309000000.0,28719000000.0,27252000000.0
OtherCurrentLiabilities,4964000000.0,4730000000.0,5136000000.0,4813000000.0,5177000000.0
CurrentDeferredLiabilities,14011000000.0,13812000000.0,13908000000.0,13249000000.0,13109000000.0
CurrentDeferredRevenue,14011000000.0,13812000000.0,13908000000.0,13249000000.0,13109000000.0
CurrentDebtAndCapitalLeaseObligation,4936000000.0,990000000.0,1733000000.0,1731000000.0,1250000000.0
CurrentDebt,4936000000.0,990000000.0,1733000000.0,1731000000.0,1250000000.0
OtherCurrentBorrowings,997000000.0,990000000.0,1733000000.0,1731000000.0,1250000000.0
