,2023-09-30,2022-12-31
OrdinarySharesNumber,14817762.0,14817700.0
ShareIssued,14817762.0,14817700.0
TotalDebt,670000.0,788000.0
TangibleBookValue,178381000.0,-44368000.0
InvestedCapital,178381000.0,-44368000.0
WorkingCapital,178374000.0,73808000.0
NetTangibleAssets,178381000.0,-44368000.0
CapitalLeaseObligations,670000.0,788000.0
CommonStockEquity,178381000.0,-44368000.0
TotalCapitalization,178381000.0,-44368000.0
TotalEquityGrossMinorityInterest,178381000.0,-44368000.0
StockholdersEquity,178381000.0,-44368000.0
GainsLossesNotAffectingRetainedEarnings,-4000.0,-161000.0
OtherEquityAdjustments,-4000.0,-161000.0
RetainedEarnings,-78860000.0,-45868000.0
AdditionalPaidInCapital,257230000.0,1661000.0
CapitalStock,15000.0,0.0
CommonStock,15000.0,0.0
PreferredStock,0.0,
TotalLiabilitiesNetMinorityInterest,14081000.0,127478000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,1002000.0,119253000.0
PreferredSecuritiesOutsideStockEquity,0.0,118024000.0
NonCurrentDeferredLiabilities,745000.0,791000.0
NonCurrentDeferredRevenue,745000.0,791000.0
LongTermDebtAndCapitalLeaseObligation,257000.0,438000.0
LongTermCapitalLeaseObligation,257000.0,438000.0
CurrentLiabilities,13079000.0,8225000.0
CurrentDeferredLiabilities,100000.0,100000.0
CurrentDeferredRevenue,100000.0,100000.0
CurrentDebtAndCapitalLeaseObligation,413000.0,350000.0
CurrentCapitalLeaseObligation,413000.0,350000.0
PensionandOtherPostRetirementBenefitPlansCurrent,4429000.0,2084000.0
PayablesAndAccruedExpenses,8137000.0,5691000.0
CurrentAccruedExpenses,6768000.0,4524000.0
Payables,1369000.0,1167000.0
AccountsPayable,1369000.0,1167000.0
TotalAssets,192462000.0,83110000.0
TotalNonCurrentAssets,1009000.0,1077000.0
OtherNonCurrentAssets,116000.0,121000.0
NetPPE,893000.0,956000.0
AccumulatedDepreciation,-77000.0,-30000.0
GrossPPE,970000.0,986000.0
ConstructionInProgress,,0.0
OtherProperties,698000.0,814000.0
MachineryFurnitureEquipment,272000.0,172000.0
CurrentAssets,191453000.0,82033000.0
OtherCurrentAssets,,53000.0
PrepaidAssets,832000.0,852000.0
Receivables,751000.0,5638000.0
OtherReceivables,519000.0,938000.0
DuefromRelatedPartiesCurrent,232000.0,4700000.0
CashCashEquivalentsAndShortTermInvestments,189870000.0,75490000.0
OtherShortTermInvestments,32588000.0,60125000.0
CashAndCashEquivalents,157282000.0,15365000.0
