,2023-12-31,2022-12-31
OrdinarySharesNumber,1845017730.0,1745922757.0
ShareIssued,1845017730.0,1745922757.0
TotalDebt,1697135.0,2047265.0
TangibleBookValue,16225549.0,23044164.0
InvestedCapital,16937235.0,23829578.0
WorkingCapital,15611533.0001,22465727.0
NetTangibleAssets,16225549.0,23044164.0
CapitalLeaseObligations,1594221.0,1936093.0
CommonStockEquity,16834321.0,23718406.0
TotalCapitalization,16902534.0,23784656.0
TotalEquityGrossMinorityInterest,16834321.0,23718406.0
StockholdersEquity,16834321.0,23718406.0
GainsLossesNotAffectingRetainedEarnings,45223770.0,33731326.0
OtherEquityAdjustments,44966969.0,33612735.0
ForeignCurrencyTranslationAdjustments,256801.0,118591.0
RetainedEarnings,-174015705.0,-145128211.0
CapitalStock,145626256.0,135115291.0
CommonStock,145626256.0,135115291.0
TotalLiabilitiesNetMinorityInterest,3347902.0,5459372.0
TotalNonCurrentLiabilitiesNetMinorityInterest,1401450.0001,1808956.0
EmployeeBenefits,185767.0,151551.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,185767.0,151551.0
LongTermDebtAndCapitalLeaseObligation,1215683.0,1657405.0
LongTermCapitalLeaseObligation,1147470.0,1591155.0
LongTermDebt,68213.0,66250.0
CurrentLiabilities,1946451.9999,3650416.0
CurrentDeferredLiabilities,58185.0,49592.0
CurrentDeferredRevenue,58185.0,49592.0
CurrentDebtAndCapitalLeaseObligation,481452.0,389860.0
CurrentCapitalLeaseObligation,446751.0,344938.0
CurrentDebt,34701.0,44922.0
OtherCurrentBorrowings,34701.0,44922.0
PensionandOtherPostRetirementBenefitPlansCurrent,553173.0,542140.0
PayablesAndAccruedExpenses,853642.0,2668824.0
Payables,853642.0,2668824.0
OtherPayable,49690.0,114165.0
AccountsPayable,803952.0,2554659.0
TotalAssets,20182223.0,29177777.9999
TotalNonCurrentAssets,2624238.0,3061634.9999
OtherNonCurrentAssets,253088.0,202054.0
GoodwillAndOtherIntangibleAssets,608772.0,674242.0
OtherIntangibleAssets,608772.0,674242.0
NetPPE,1762378.0,2185339.0
AccumulatedDepreciation,-1591235.0,-1024196.0
GrossPPE,3353613.0,3209535.0
OtherProperties,2264325.0,2256307.0
MachineryFurnitureEquipment,1089288.0,953228.0
CurrentAssets,17557985.0,26116143.0
OtherCurrentAssets,309638.0,203623.0
Inventory,482960.0,397436.0
Receivables,2422006.0,2349796.0
OtherReceivables,2361203.0,849796.0
AccountsReceivable,60803.0,1500000.0
CashCashEquivalentsAndShortTermInvestments,14343381.0,23165288.0
CashAndCashEquivalents,14343381.0,23165288.0
CashEquivalents,42355.0,41483.0
CashFinancial,14301026.0,23123805.0
