,2023-06-30,2022-12-31
OrdinarySharesNumber,163011958.0,163011958.0
ShareIssued,163011958.0,163011958.0
TangibleBookValue,16661022.0,8839211.0
InvestedCapital,16661022.0,8839211.0
WorkingCapital,23413407.0,7512247.0
NetTangibleAssets,16661022.0,8839211.0
CommonStockEquity,16661022.0,8839211.0
TotalCapitalization,16661022.0,8839211.0
TotalEquityGrossMinorityInterest,16661022.0,8839211.0
StockholdersEquity,16661022.0,8839211.0
OtherEquityInterest,-1500.0,-1500.0
RetainedEarnings,15098522.0,7276711.0
AdditionalPaidInCapital,1562421.0,1562421.0
CapitalStock,1579.0,1579.0
CommonStock,1579.0,1579.0
TotalLiabilitiesNetMinorityInterest,181512833.0,191496147.0
TotalNonCurrentLiabilitiesNetMinorityInterest,102435202.0,109435141.0
TradeandOtherPayablesNonCurrent,102435202.0,109435141.0
CurrentLiabilities,79077631.0,82061006.0
CurrentDeferredLiabilities,28344948.0,6442873.0
CurrentDeferredRevenue,28344948.0,6442873.0
PayablesAndAccruedExpenses,50732683.0,75618133.0
CurrentAccruedExpenses,3577529.0,1823781.0
InterestPayable,3297268.0,857296.0
Payables,47155154.0,73794352.0
OtherPayable,1491377.0,1467838.0
DuetoRelatedPartiesCurrent,42855250.0,67162189.0
TotalTaxPayable,2774829.0,5126203.0
AccountsPayable,33698.0,38122.0
TotalAssets,198173855.0,200335358.0
TotalNonCurrentAssets,95682817.0,110762105.0
NonCurrentDeferredAssets,1475009.0,4471142.0
NonCurrentDeferredTaxesAssets,1475009.0,4471142.0
NetPPE,94207808.0,106290963.0
AccumulatedDepreciation,-42158799.0,-30008908.0
GrossPPE,136366607.0,136299871.0
OtherProperties,136226403.0,136226403.0
MachineryFurnitureEquipment,136366607.0,136299871.0
CurrentAssets,102491038.0,89573253.0
OtherCurrentAssets,18369230.0,8045830.0
PrepaidAssets,33300357.0,13273989.0
Receivables,6487480.0,6572648.0
OtherReceivables,115041.0,184390.0
DuefromRelatedPartiesCurrent,37390.0,37316.0
AccruedInterestReceivable,105496.0,81095.0
LoansReceivable,,0.0
AccountsReceivable,6229553.0,6269847.0
AllowanceForDoubtfulAccountsReceivable,-608188.0,-608188.0
GrossAccountsReceivable,6837741.0,6878035.0
CashCashEquivalentsAndShortTermInvestments,44333971.0,61680786.0
OtherShortTermInvestments,1250000.0,1250000.0
CashAndCashEquivalents,43083971.0,60430786.0
