,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,49214971.0,39062130.0,37567686.0
ShareIssued,49214971.0,39062130.0,37567686.0
NetDebt,15967.0,15967.0,11367.0
TotalDebt,15967.0,15967.0,11367.0
TangibleBookValue,-570468.0,-624380.0,-565253.0
InvestedCapital,-554501.0,-608413.0,-553886.0
WorkingCapital,-554501.0,-608413.0,-553886.0
NetTangibleAssets,-570468.0,-624380.0,-565253.0
CommonStockEquity,-570468.0,-624380.0,-565253.0
TotalCapitalization,-554501.0,-608413.0,-553886.0
TotalEquityGrossMinorityInterest,-570468.0,-624380.0,-565253.0
StockholdersEquity,-570468.0,-624380.0,-565253.0
OtherEquityInterest,373206.0,785206.0,685206.0
GainsLossesNotAffectingRetainedEarnings,6559158.0,6559158.0,6559158.0
RetainedEarnings,-42622684.0,-42260164.0,-41996037.0
CapitalStock,35119852.0,34291420.0,34186420.0
CommonStock,35119852.0,34291420.0,34186420.0
TotalLiabilitiesNetMinorityInterest,645486.0,773855.0,788962.0
TotalNonCurrentLiabilitiesNetMinorityInterest,15967.0,15967.0,11367.0
LongTermDebtAndCapitalLeaseObligation,15967.0,15967.0,11367.0
LongTermDebt,15967.0,15967.0,11367.0
CurrentLiabilities,629519.0,757888.0,777595.0
PayablesAndAccruedExpenses,629519.0,757888.0,777595.0
TotalAssets,75018.0,149475.0,223709.0
TotalNonCurrentAssets,0.0,0.0,0.0
CurrentAssets,75018.0,149475.0,223709.0
PrepaidAssets,75018.0,149475.0,223709.0
