,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,17846000.0,11396000.0,11396000.0,11396000.0
ShareIssued,17846000.0,11396000.0,11396000.0,11396000.0
TangibleBookValue,874734.0,240270.0,352963.0,398211.0
InvestedCapital,874734.0,240270.0,352963.0,398211.0
WorkingCapital,-65005.0,58091.0,170784.0,266032.0
NetTangibleAssets,874734.0,240270.0,352963.0,398211.0
CommonStockEquity,874734.0,240270.0,352963.0,398211.0
TotalCapitalization,874734.0,240270.0,352963.0,398211.0
TotalEquityGrossMinorityInterest,874734.0,240270.0,352963.0,398211.0
StockholdersEquity,874734.0,240270.0,352963.0,398211.0
GainsLossesNotAffectingRetainedEarnings,59711.0,,,
RetainedEarnings,-877719.0,-556830.0,-444137.0,-398889.0
CapitalStock,1692742.0,797100.0,797100.0,797100.0
CommonStock,1692742.0,797100.0,797100.0,797100.0
TotalLiabilitiesNetMinorityInterest,113120.0,65681.0,58350.0,98986.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0,0.0,50000.0
OtherNonCurrentLiabilities,,,-101.0,
TradeandOtherPayablesNonCurrent,0.0,0.0,0.0,50000.0
CurrentLiabilities,113120.0,65681.0,58350.0,48986.0
OtherCurrentLiabilities,,,101.0,
PayablesAndAccruedExpenses,113120.0,65681.0,58350.0,48986.0
CurrentAccruedExpenses,0.0,0.0,0.0,3150.0
Payables,113120.0,65681.0,58350.0,45836.0
DuetoRelatedPartiesCurrent,0.0,0.0,0.0,2282.0
AccountsPayable,113120.0,65681.0,58350.0,43554.0
TotalAssets,987854.0,305951.0,411313.0,497197.0
TotalNonCurrentAssets,939739.0,182179.0,182179.0,182179.0
NonCurrentPrepaidAssets,21000.0,21000.0,21000.0,21000.0
NetPPE,918739.0,161179.0,161179.0,161179.0
GrossPPE,918739.0,161179.0,161179.0,161179.0
CurrentAssets,48115.0,123772.0,229134.0,315018.0
PrepaidAssets,0.0,0.0,0.0,5000.0
Receivables,25568.0,19826.0,16297.0,13889.0
TaxesReceivable,25568.0,19826.0,16297.0,13889.0
CashCashEquivalentsAndShortTermInvestments,22547.0,103946.0,212837.0,296129.0
CashAndCashEquivalents,22547.0,103946.0,212837.0,296129.0
CashFinancial,22547.0,103946.0,212837.0,296129.0
