,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,171769287.0,150269287.0,150069287.0,150069287.0,150069287.0
ShareIssued,171769287.0,150269287.0,150069287.0,150069287.0,150069287.0
TotalDebt,103600.0,115805.0,127668.0,139226.0,150328.0
TangibleBookValue,15571888.0,11791131.0,11518869.0,12056896.0,13901360.0
InvestedCapital,15571888.0,11791131.0,11518869.0,12056896.0,13901360.0
WorkingCapital,2363291.0,2602570.0,3251329.0,4039961.0,4327186.0
NetTangibleAssets,15571888.0,11791131.0,11518869.0,12056896.0,13901360.0
CapitalLeaseObligations,103600.0,115805.0,127668.0,139226.0,150328.0
CommonStockEquity,15571888.0,11791131.0,11518869.0,12056896.0,13901360.0
TotalCapitalization,15571888.0,11791131.0,11518869.0,12056896.0,13901360.0
TotalEquityGrossMinorityInterest,15571888.0,11791131.0,11518869.0,12056896.0,13901360.0
StockholdersEquity,15571888.0,11791131.0,11518869.0,12056896.0,13901360.0
OtherEquityInterest,,,,2935523.0,2935523.0
GainsLossesNotAffectingRetainedEarnings,6300642.0,5921637.0,5918898.0,2978380.0,2965832.0
OtherEquityAdjustments,,,,2978380.0,2965832.0
RetainedEarnings,-26263429.0,-28935150.0,-28519673.0,-27976651.0,-26123869.0
CapitalStock,35534675.0,34804644.0,34119644.0,34119644.0,34123874.0
CommonStock,35534675.0,34804644.0,34119644.0,34119644.0,34123874.0
TotalLiabilitiesNetMinorityInterest,792589.0,656416.0,814217.0,682514.0,768163.0
TotalNonCurrentLiabilitiesNetMinorityInterest,53541.0,65206.0,78260.0,91082.0,104878.0
OtherNonCurrentLiabilities,2.0,,,,
LongTermDebtAndCapitalLeaseObligation,53539.0,65206.0,78260.0,91082.0,104878.0
LongTermCapitalLeaseObligation,53539.0,65206.0,78260.0,91082.0,104878.0
CurrentLiabilities,739048.0,591210.0,735957.0,591432.0,663285.0
OtherCurrentLiabilities,-2.0,,,,
CurrentDeferredLiabilities,500000.0,223275.0,311510.0,416172.0,432207.0
CurrentDebtAndCapitalLeaseObligation,50061.0,50599.0,49408.0,48144.0,45450.0
CurrentCapitalLeaseObligation,50061.0,50599.0,49408.0,48144.0,45450.0
PayablesAndAccruedExpenses,188989.0,317336.0,375039.0,127116.0,185628.0
TotalAssets,16364477.0,12447547.0,12333086.0,12739410.0,14669523.0
TotalNonCurrentAssets,13262138.0,9253767.0,8345800.0,8108017.0,9679052.0
NonCurrentAccountsReceivable,28970.0,,,,
InvestmentsAndAdvances,7337558.0,1369782.0,1662687.0,2183983.0,3827275.0
InvestmentinFinancialAssets,3328787.0,1369782.0,,2183983.0,3827275.0
AvailableForSaleSecurities,3328787.0,1369782.0,,2183983.0,3827275.0
LongTermEquityInvestment,4008771.0,,,,
InvestmentsinAssociatesatCost,4008771.0,,,,
NetPPE,5895610.0,7883985.0,6683113.0,5924034.0,5851777.0
AccumulatedDepreciation,-800825.0,-800989.0,-783845.0,-764838.0,-745139.0
GrossPPE,6696435.0,8684974.0,7466958.0,6688872.0,6596916.0
Leases,36640.0,36640.0,36640.0,36640.0,36640.0
OtherProperties,482360.0,302519.0,302519.0,302519.0,302519.0
MachineryFurnitureEquipment,218334.0,382175.0,382175.0,382175.0,368325.0
CurrentAssets,3102339.0,3193780.0,3987286.0,4631393.0,4990471.0
RestrictedCash,1577500.0,1086628.0,1606227.0,2380276.0,2457239.0
PrepaidAssets,93434.0,169127.0,180600.0,160297.0,165367.0
Receivables,214218.0,532174.0,1047009.0,105353.0,813988.0
OtherReceivables,13791.0,,,,356500.0
AccountsReceivable,200427.0,532174.0,1047009.0,105353.0,457488.0
CashCashEquivalentsAndShortTermInvestments,1217187.0,1405851.0,1153450.0,1985467.0,1553877.0
OtherShortTermInvestments,1116585.0,638043.0,690662.0,1922724.0,1286982.0
CashAndCashEquivalents,100602.0,767808.0,462788.0,62743.0,266895.0
CashFinancial,100602.0,767808.0,462788.0,62743.0,266895.0
