,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,52776616.0,47343282.0,41264710.0,27816377.0
ShareIssued,52776616.0,47343282.0,41264710.0,27816377.0
NetDebt,880000.0,710448.0,708627.0,716126.0
TotalDebt,880000.0,891694.0,865000.0,718539.0
TangibleBookValue,-1044404.0,-784495.0,-739894.0,-790458.0
InvestedCapital,-164404.0,107199.0,722734.0,472774.0
WorkingCapital,-1069404.0,82199.0,-739894.0,-790952.0
NetTangibleAssets,-1044404.0,-784495.0,-739894.0,-790458.0
CommonStockEquity,-1044404.0,-784495.0,-142266.0,-245765.0
TotalCapitalization,-1044404.0,107199.0,-142266.0,-245765.0
TotalEquityGrossMinorityInterest,-1044404.0,-784495.0,-142266.0,-245765.0
StockholdersEquity,-1044404.0,-784495.0,-142266.0,-245765.0
RetainedEarnings,-18996690.0,-14886676.0,-11647919.0,-6793562.0
AdditionalPaidInCapital,17899509.0,14054838.0,11464388.0,6519981.0
CapitalStock,52777.0,47343.0,41265.0,27816.0
CommonStock,52777.0,47343.0,41265.0,27816.0
TotalLiabilitiesNetMinorityInterest,1091126.0,1020967.0,948758.0,854175.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,891694.0,0.0,0.0
LongTermDebtAndCapitalLeaseObligation,,891694.0,,
LongTermDebt,,891694.0,,
CurrentLiabilities,1091126.0,129273.0,948758.0,854175.0
CurrentDebtAndCapitalLeaseObligation,880000.0,,865000.0,718539.0
CurrentDebt,880000.0,,865000.0,718539.0
CurrentNotesPayable,880000.0,,865000.0,718539.0
PayablesAndAccruedExpenses,211126.0,129273.0,83758.0,135636.0
CurrentAccruedExpenses,,2512.0,46758.0,135636.0
InterestPayable,,2512.0,627.0,8138.0
Payables,,126761.0,37000.0,
OtherPayable,,,37000.0,
AccountsPayable,,126761.0,,
TotalAssets,46722.0,236472.0,806492.0,608410.0
TotalNonCurrentAssets,25000.0,25000.0,597628.0,545187.0
OtherNonCurrentAssets,25000.0,25000.0,,
GoodwillAndOtherIntangibleAssets,,0.0,597628.0,544693.0
OtherIntangibleAssets,,,597628.0,544693.0
NetPPE,,0.0,0.0,494.0
GrossPPE,,0.0,0.0,494.0
MachineryFurnitureEquipment,,0.0,0.0,494.0
CurrentAssets,21722.0,211472.0,208864.0,63223.0
PrepaidAssets,21722.0,30226.0,52491.0,60810.0
Receivables,,0.0,0.0,0.0
AccountsReceivable,,0.0,0.0,0.0
CashCashEquivalentsAndShortTermInvestments,0.0,181246.0,156373.0,2413.0
CashAndCashEquivalents,0.0,181246.0,156373.0,2413.0
CashFinancial,0.0,181246.0,156373.0,2413.0
