,2023-06-30,2022-12-31
OrdinarySharesNumber,673482513.0,673482513.0
ShareIssued,673482513.0,673482513.0
NetDebt,355429000.0,
TotalDebt,1012866000.0,658433000.0
TangibleBookValue,-888572000.0,-568737000.0
InvestedCapital,131495000.0,91282000.0
WorkingCapital,-549111000.0,-109416000.0
NetTangibleAssets,-888572000.0,-568737000.0
CapitalLeaseObligations,109151000.0,114778000.0
CommonStockEquity,-772220000.0,-452373000.0
TotalCapitalization,-622228000.0,-303811000.0
TotalEquityGrossMinorityInterest,-778451000.0,-453015000.0
MinorityInterest,-6231000.0,-642000.0
StockholdersEquity,-772220000.0,-452373000.0
OtherEquityInterest,,-26447000.0
GainsLossesNotAffectingRetainedEarnings,50521000.0,17707000.0
OtherEquityAdjustments,50521000.0,17707000.0
RetainedEarnings,-1193935000.0,-846757000.0
AdditionalPaidInCapital,371173000.0,403103000.0
CapitalStock,21000.0,21000.0
CommonStock,21000.0,21000.0
TotalLiabilitiesNetMinorityInterest,2373617000.0,1824967000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,917116000.0,892088000.0
OtherNonCurrentLiabilities,19507000.0,17578000.0
PreferredSecuritiesOutsideStockEquity,368667000.0,368409000.0
DerivativeProductLiabilities,6069000.0,
NonCurrentDeferredLiabilities,280752000.0,258576000.0
NonCurrentDeferredRevenue,280379000.0,258450000.0
NonCurrentDeferredTaxesLiabilities,373000.0,126000.0
LongTermDebtAndCapitalLeaseObligation,242121000.0,247525000.0
LongTermCapitalLeaseObligation,92129000.0,98963000.0
LongTermDebt,149992000.0,148562000.0
CurrentLiabilities,1456501000.0,932879000.0
OtherCurrentLiabilities,10542000.0,23904000.0
CurrentDeferredLiabilities,32955000.0,11253000.0
CurrentDeferredRevenue,32955000.0,11253000.0
CurrentDebtAndCapitalLeaseObligation,770745000.0,410908000.0
CurrentCapitalLeaseObligation,17022000.0,15815000.0
CurrentDebt,753723000.0,395093000.0
OtherCurrentBorrowings,368530000.0,355320000.0
LineOfCredit,380841000.0,28748000.0
CurrentNotesPayable,4352000.0,11025000.0
PayablesAndAccruedExpenses,642259000.0,486814000.0
CurrentAccruedExpenses,273847000.0,229599000.0
Payables,368412000.0,257215000.0
OtherPayable,206250000.0,245136000.0
TotalTaxPayable,5888000.0,4843000.0
AccountsPayable,156274000.0,7236000.0
TotalAssets,1595166000.0,1371952000.0
TotalNonCurrentAssets,687776000.0,548489000.0
OtherNonCurrentAssets,3234000.0,536000.0
NonCurrentPrepaidAssets,3075000.0,3486000.0
NonCurrentAccountsReceivable,94505000.0,5815000.0
InvestmentsAndAdvances,11830000.0,8651000.0
InvestmentinFinancialAssets,11830000.0,8651000.0
AvailableForSaleSecurities,4504000.0,240000.0
TradingSecurities,7326000.0,8411000.0
LongTermEquityInvestment,7326000.0,8411000.0
GoodwillAndOtherIntangibleAssets,116352000.0,116364000.0
OtherIntangibleAssets,116352000.0,116364000.0
NetPPE,461855000.0,417123000.0
AccumulatedDepreciation,-36404000.0,-15455000.0
GrossPPE,498259000.0,432578000.0
Leases,27798000.0,22431000.0
ConstructionInProgress,82247000.0,71701000.0
OtherProperties,243200000.0,238687000.0
MachineryFurnitureEquipment,145014000.0,99759000.0
Properties,0.0,0.0
CurrentAssets,907390000.0,823463000.0
OtherCurrentAssets,39846000.0,10517000.0
HedgingAssetsCurrent,,0.0
RestrictedCash,180049000.0,2392000.0
PrepaidAssets,8222000.0,6193000.0
Inventory,125634000.0,22703000.0
FinishedGoods,125634000.0,22703000.0
Receivables,13575000.0,45053000.0
TaxesReceivable,0.0,36508000.0
LoansReceivable,2365000.0,
AccountsReceivable,13575000.0,8545000.0
GrossAccountsReceivable,23048000.0,
CashCashEquivalentsAndShortTermInvestments,548286000.0,736605000.0
CashAndCashEquivalents,548286000.0,736605000.0
CashFinancial,548286000.0,736605000.0
