,2023-10-31,2023-07-31,2023-04-30,2023-01-31
OrdinarySharesNumber,33576786.0,22613456.0,22613456.0,22613456.0
ShareIssued,33576786.0,22613456.0,22613456.0,22613456.0
NetDebt,343646.0,198274.0,320195.0,320565.0
TotalDebt,343673.0,323673.0,329559.0,329559.0
TangibleBookValue,-710606.0,-779670.0,-1426073.0,-1411791.0
InvestedCapital,-366933.0,-455997.0,-1096514.0,-1082232.0
WorkingCapital,-859381.0,-930445.0,-1470719.0,-1456437.0
NetTangibleAssets,-710606.0,-779670.0,-1426073.0,-1411791.0
CommonStockEquity,-710606.0,-779670.0,-1426073.0,-1411791.0
TotalCapitalization,-710606.0,-779670.0,-1426073.0,-1411791.0
TotalEquityGrossMinorityInterest,-710606.0,-779670.0,-1426073.0,-1411791.0
StockholdersEquity,-710606.0,-779670.0,-1426073.0,-1411791.0
OtherEquityInterest,2287414.0,3151790.0,2430457.0,2260457.0
RetainedEarnings,-24011583.0,-23855397.0,-23780467.0,-23596185.0
CapitalStock,21013563.0,19923937.0,19923937.0,19923937.0
CommonStock,21013563.0,19923937.0,19923937.0,19923937.0
TotalLiabilitiesNetMinorityInterest,1096157.0,1066478.0,1496827.0,1469630.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0,0.0,0.0
CurrentLiabilities,1096157.0,1066478.0,1496827.0,1469630.0
CurrentDebtAndCapitalLeaseObligation,343673.0,323673.0,329559.0,329559.0
CurrentDebt,343673.0,323673.0,329559.0,329559.0
OtherCurrentBorrowings,343673.0,323673.0,329559.0,329559.0
PayablesAndAccruedExpenses,752484.0,742805.0,1167268.0,1140071.0
Payables,752484.0,742805.0,1167268.0,1140071.0
DuetoRelatedPartiesCurrent,240425.0,238165.0,642765.0,617765.0
AccountsPayable,512059.0,504640.0,524503.0,522306.0
TotalAssets,385551.0,286808.0,70754.0,57839.0
TotalNonCurrentAssets,148775.0,150775.0,44646.0,44646.0
OtherNonCurrentAssets,3000.0,9000.0,23000.0,23000.0
NetPPE,145775.0,141775.0,21646.0,21646.0
CurrentAssets,236776.0,136033.0,26108.0,13193.0
PrepaidAssets,215000.0,5001.0,,
Receivables,21749.0,5633.0,16744.0,4199.0
TaxesReceivable,21749.0,5633.0,16744.0,4199.0
CashCashEquivalentsAndShortTermInvestments,27.0,125399.0,9364.0,8994.0
CashAndCashEquivalents,27.0,125399.0,9364.0,8994.0
CashFinancial,27.0,125399.0,9364.0,8994.0
