,2023-08-31,2023-05-31,2023-02-28
OrdinarySharesNumber,54441981.0,54441981.0,54441981.0
ShareIssued,54441981.0,54441981.0,54441981.0
NetDebt,24839838.0,21729933.0,21432159.0
TotalDebt,27777365.0,24753844.0,24187026.0
TangibleBookValue,22694683.0,29614192.0,31021560.0
InvestedCapital,47777168.0,51698490.0,52565285.0
NetTangibleAssets,22694683.0,29614192.0,31021560.0
CommonStockEquity,22694683.0,29614192.0,31021560.0
TotalCapitalization,47777168.0,51698490.0,52565285.0
TotalEquityGrossMinorityInterest,22694683.0,29614192.0,31021560.0
StockholdersEquity,22694683.0,29614192.0,31021560.0
OtherEquityInterest,578052.0,578052.0,578052.0
RetainedEarnings,-100518114.0,-93598605.0,-92191237.0
AdditionalPaidInCapital,-6255159.0,-6255159.0,-6255159.0
CapitalStock,128889904.0,128889904.0,128889904.0
CommonStock,128889904.0,128889904.0,128889904.0
TotalLiabilitiesNetMinorityInterest,110181273.0,113438324.0,112204770.0
LongTermDebtAndCapitalLeaseObligation,27777365.0,24753844.0,24187026.0
Payables,76037232.0,80373594.0,79273921.0
OtherPayable,27382888.0,30319307.0,31407271.0
TotalTaxPayable,40892341.0,42894033.0,42031179.0
AccountsPayable,7762003.0,7160254.0,5835471.0
TotalAssets,132875956.0,143052516.0,143226330.0
InvestmentsAndAdvances,121785228.0,132547699.0,133120080.0
InvestmentinFinancialAssets,121785228.0,132547699.0,133120080.0
FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,119156266.0,131371903.0,131878034.0
NetPPE,2085600.0,2244123.0,2400072.0
GrossPPE,2085600.0,2244123.0,2400072.0
PrepaidAssets,56861.0,46382.0,32732.0
Receivables,3932107.0,4081223.0,3318645.0
TaxesReceivable,4773513.0,3778724.0,3900957.0
CashAndCashEquivalents,242647.0,354365.0,111566.0
CashFinancial,242647.0,354365.0,111566.0
