,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,5432082.0,5415192.0,5415192.0
ShareIssued,5432082.0,5415192.0,5415192.0
NetDebt,,,497000.0
TotalDebt,1668000.0,1660000.0,1677000.0
TangibleBookValue,17025000.0,17007000.0,16016000.0
InvestedCapital,20876000.0,21070000.0,20291000.0
WorkingCapital,12123000.0,11398000.0,9968000.0
NetTangibleAssets,17025000.0,17007000.0,16016000.0
CapitalLeaseObligations,23000.0,0.0,3000.0
CommonStockEquity,19231000.0,19410000.0,18617000.0
TotalCapitalization,20817000.0,21011000.0,20233000.0
TotalEquityGrossMinorityInterest,19231000.0,19410000.0,18617000.0
StockholdersEquity,19231000.0,19410000.0,18617000.0
GainsLossesNotAffectingRetainedEarnings,-527000.0,-529000.0,-478000.0
OtherEquityAdjustments,-527000.0,-529000.0,-478000.0
RetainedEarnings,-5964000.0,-5694000.0,-6525000.0
AdditionalPaidInCapital,25667000.0,25579000.0,25566000.0
CapitalStock,55000.0,54000.0,54000.0
CommonStock,55000.0,54000.0,54000.0
PreferredStock,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,2558000.0,2555000.0,2483000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,1586000.0,1601000.0,1616000.0
LongTermDebtAndCapitalLeaseObligation,1586000.0,1601000.0,1616000.0
LongTermDebt,1586000.0,1601000.0,1616000.0
CurrentLiabilities,972000.0,954000.0,867000.0
OtherCurrentLiabilities,181000.0,224000.0,104000.0
CurrentDeferredLiabilities,125000.0,123000.0,99000.0
CurrentDeferredRevenue,125000.0,123000.0,99000.0
CurrentDebtAndCapitalLeaseObligation,82000.0,59000.0,61000.0
CurrentCapitalLeaseObligation,23000.0,0.0,3000.0
CurrentDebt,59000.0,59000.0,58000.0
OtherCurrentBorrowings,59000.0,59000.0,58000.0
PensionandOtherPostRetirementBenefitPlansCurrent,59000.0,58000.0,72000.0
CurrentProvisions,87000.0,104000.0,108000.0
PayablesAndAccruedExpenses,438000.0,386000.0,423000.0
Payables,438000.0,386000.0,423000.0
AccountsPayable,438000.0,386000.0,423000.0
TotalAssets,21789000.0,21965000.0,21100000.0
TotalNonCurrentAssets,8694000.0,9613000.0,10265000.0
NonCurrentDeferredAssets,3962000.0,4246000.0,4475000.0
NonCurrentDeferredTaxesAssets,3962000.0,4246000.0,4475000.0
InvestmentsAndAdvances,431000.0,859000.0,1054000.0
InvestmentinFinancialAssets,431000.0,859000.0,1054000.0
AvailableForSaleSecurities,431000.0,859000.0,1054000.0
GoodwillAndOtherIntangibleAssets,2206000.0,2403000.0,2601000.0
OtherIntangibleAssets,2206000.0,2403000.0,2601000.0
NetPPE,2095000.0,2105000.0,2135000.0
AccumulatedDepreciation,-1151000.0,-1117000.0,-1079000.0
GrossPPE,3246000.0,3222000.0,3214000.0
Leases,6000.0,6000.0,6000.0
OtherProperties,3098000.0,3074000.0,3072000.0
MachineryFurnitureEquipment,142000.0,142000.0,136000.0
Properties,0.0,0.0,0.0
CurrentAssets,13095000.0,12352000.0,10835000.0
OtherCurrentAssets,411000.0,291000.0,545000.0
PrepaidAssets,,291000.0,
Inventory,2523000.0,2064000.0,2287000.0
FinishedGoods,2274000.0,1764000.0,1928000.0
RawMaterials,249000.0,300000.0,359000.0
Receivables,4124000.0,4419000.0,3688000.0
AccountsReceivable,4124000.0,4419000.0,3688000.0
AllowanceForDoubtfulAccountsReceivable,-9000.0,-19000.0,-19000.0
GrossAccountsReceivable,4133000.0,4438000.0,3707000.0
CashCashEquivalentsAndShortTermInvestments,6037000.0,5578000.0,4315000.0
OtherShortTermInvestments,3177000.0,3278000.0,3138000.0
CashAndCashEquivalents,2860000.0,2300000.0,1177000.0
