,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,,0.0,0.0,,
OrdinarySharesNumber,92418717.0,92043717.0,91543717.0,91543717.0,88743717.0
ShareIssued,92418717.0,92043717.0,91543717.0,91543717.0,88743717.0
NetDebt,471315.0,,,,
TotalDebt,510315.0,300247.0,,17056.0,17056.0
TangibleBookValue,10925598.0,11160779.0,11330007.0,12083998.0,11942746.0
InvestedCapital,11435913.0,11461026.0,11330007.0,12101054.0,11959802.0
WorkingCapital,-564519.0,-261384.0,198262.0,1399657.0,1930017.0
NetTangibleAssets,10925598.0,11160779.0,11330007.0,12083998.0,11942746.0
CommonStockEquity,10925598.0,11160779.0,11330007.0,12083998.0,11942746.0
TotalCapitalization,10925598.0,11160779.0,11330007.0,12083998.0,11942746.0
TotalEquityGrossMinorityInterest,10925598.0,11160779.0,11330007.0,12083998.0,11942746.0
StockholdersEquity,10925598.0,11160779.0,11330007.0,12083998.0,11942746.0
GainsLossesNotAffectingRetainedEarnings,1202650.0,1216352.0,1161483.0,775050.0,775050.0
RetainedEarnings,-3306419.0,-3015565.0,-2698968.0,-1558544.0,-1362796.0
CapitalStock,13029367.0,12959992.0,12867492.0,12867492.0,12530492.0
CommonStock,13029367.0,12959992.0,12867492.0,12867492.0,12530492.0
TotalLiabilitiesNetMinorityInterest,653151.0,748242.0,598041.0,220780.0,430658.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0,0.0,0.0,0.0
CurrentLiabilities,653151.0,748242.0,598041.0,220780.0,430658.0
OtherCurrentLiabilities,,,100918.0,153147.0,153147.0
CurrentDebtAndCapitalLeaseObligation,510315.0,300247.0,,17056.0,17056.0
CurrentDebt,510315.0,300247.0,,17056.0,17056.0
PayablesAndAccruedExpenses,142836.0,447995.0,497123.0,50577.0,260455.0
CurrentAccruedExpenses,15000.0,38500.0,41000.0,21000.0,14000.0
Payables,127836.0,409495.0,456123.0,29577.0,246455.0
DuetoRelatedPartiesCurrent,,,,,15158.0
AccountsPayable,127836.0,409495.0,456123.0,29577.0,231297.0
TotalAssets,11578749.0,11909021.0,11928048.0,12304778.0,12373404.0
TotalNonCurrentAssets,11490117.0,11422163.0,11131745.0,10684341.0,10012729.0
NonCurrentPrepaidAssets,28950.0,110376.0,528950.0,28950.0,28950.0
NetPPE,11461167.0,11311787.0,10602795.0,10655391.0,9983779.0
CurrentAssets,88632.0,486858.0,796303.0,1620437.0,2360675.0
PrepaidAssets,16672.0,28095.0,143717.0,40024.0,43075.0
Receivables,32960.0,109446.0,79143.0,12437.0,206855.0
TaxesReceivable,32960.0,109446.0,79143.0,12437.0,206855.0
CashCashEquivalentsAndShortTermInvestments,39000.0,349317.0,573443.0,1567976.0,2110745.0
CashAndCashEquivalents,39000.0,349317.0,573443.0,1567976.0,2110745.0
CashFinancial,39000.0,349317.0,573443.0,1567976.0,2110745.0
