,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,87172997.0,87331987.0,87393661.0,87442163.0,91572258.0
OrdinarySharesNumber,4204260649.0,4204101659.0,4204039985.0,4200000000.0,4199861388.0
ShareIssued,4291433646.0,4291433646.0,4291433646.0,4287442163.0,4291433646.0
NetDebt,148609000000.0,143181000000.0,147895000000.0,150619000000.0,148034000000.0
TotalDebt,174942000000.0,172070000000.0,177654000000.0,178333000000.0,176331000000.0
TangibleBookValue,-97137000000.0,-97318000000.0,-95888000000.0,-97522000000.0,-98784000000.0
InvestedCapital,243104000000.0,245132000000.0,247891000000.0,245736000000.0,241783000000.0
WorkingCapital,-16409000000.0,-17558000000.0,-14016000000.0,-12046000000.0,-12314000000.0
NetTangibleAssets,-97137000000.0,-97318000000.0,-95888000000.0,-97522000000.0,-98784000000.0
CapitalLeaseObligations,24268000000.0,24679000000.0,24956000000.0,25480000000.0,25692000000.0
CommonStockEquity,92430000000.0,97741000000.0,95193000000.0,92883000000.0,91144000000.0
TotalCapitalization,230131000000.0,232182000000.0,233064000000.0,233655000000.0,231820000000.0
TotalEquityGrossMinorityInterest,93799000000.0,99088000000.0,96502000000.0,94219000000.0,92463000000.0
MinorityInterest,1369000000.0,1347000000.0,1309000000.0,1336000000.0,1319000000.0
StockholdersEquity,92430000000.0,97741000000.0,95193000000.0,92883000000.0,91144000000.0
OtherEquityInterest,656000000.0,628000000.0,544000000.0,397000000.0,793000000.0
GainsLossesNotAffectingRetainedEarnings,-1380000000.0,-1428000000.0,-1921000000.0,-2177000000.0,-1865000000.0
OtherEquityAdjustments,-1380000000.0,-1428000000.0,-1921000000.0,-2177000000.0,-1865000000.0
TreasuryStock,3821000000.0,3828000000.0,3830000000.0,3832000000.0,4013000000.0
RetainedEarnings,82915000000.0,88416000000.0,86448000000.0,84543000000.0,82380000000.0
AdditionalPaidInCapital,13631000000.0,13524000000.0,13523000000.0,13523000000.0,13420000000.0
CapitalStock,429000000.0,429000000.0,429000000.0,429000000.0,429000000.0
CommonStock,429000000.0,429000000.0,429000000.0,429000000.0,429000000.0
PreferredStock,0.0,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,286456000000.0,285742000000.0,283453000000.0,283497000000.0,287217000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,233233000000.0,230065000000.0,232049000000.0,235729000000.0,237046000000.0
OtherNonCurrentLiabilities,16560000000.0,18191000000.0,17021000000.0,17237000000.0,18397000000.0
EmployeeBenefits,13189000000.0,12226000000.0,12357000000.0,12750000000.0,12974000000.0
NonCurrentDeferredLiabilities,45781000000.0,44434000000.0,44055000000.0,43667000000.0,43441000000.0
NonCurrentDeferredTaxesLiabilities,45781000000.0,44434000000.0,44055000000.0,43667000000.0,43441000000.0
LongTermDebtAndCapitalLeaseObligation,157703000000.0,155214000000.0,158616000000.0,162075000000.0,162234000000.0
LongTermCapitalLeaseObligation,20002000000.0,20773000000.0,20745000000.0,21303000000.0,21558000000.0
LongTermDebt,137701000000.0,134441000000.0,137871000000.0,140772000000.0,140676000000.0
CurrentLiabilities,53223000000.0,55677000000.0,51404000000.0,47768000000.0,50171000000.0
OtherCurrentLiabilities,2755000000.0,12681000000.0,12299000000.0,12237000000.0,2750000000.0
CurrentDeferredLiabilities,6955000000.0,,,,6583000000.0
CurrentDeferredRevenue,6955000000.0,,,,6583000000.0
CurrentDebtAndCapitalLeaseObligation,17239000000.0,16856000000.0,19038000000.0,16258000000.0,14097000000.0
CurrentCapitalLeaseObligation,4266000000.0,3906000000.0,4211000000.0,4177000000.0,4134000000.0
CurrentDebt,12973000000.0,12950000000.0,14827000000.0,12081000000.0,9963000000.0
OtherCurrentBorrowings,12973000000.0,12950000000.0,14827000000.0,12081000000.0,9813000000.0
CommercialPaper,0.0,,,,150000000.0
PayablesAndAccruedExpenses,26274000000.0,26140000000.0,20067000000.0,19273000000.0,26741000000.0
CurrentAccruedExpenses,10820000000.0,,,,13351000000.0
InterestPayable,1570000000.0,,,,1577000000.0
Payables,15454000000.0,,,,13390000000.0
DividendsPayable,2821000000.0,,,,2764000000.0
TotalTaxPayable,2612000000.0,,,,1876000000.0
AccountsPayable,10021000000.0,,,,8750000000.0
TotalAssets,380255000000.0,384830000000.0,379955000000.0,377716000000.0,379680000000.0
TotalNonCurrentAssets,343441000000.0,346711000000.0,342567000000.0,341994000000.0,341823000000.0
OtherNonCurrentAssets,19885000000.0,18147000000.0,17856000000.0,17603000000.0,17260000000.0
InvestmentsAndAdvances,953000000.0,929000000.0,1015000000.0,1052000000.0,1071000000.0
LongTermEquityInvestment,953000000.0,929000000.0,1015000000.0,1052000000.0,1071000000.0
GoodwillAndOtherIntangibleAssets,189567000000.0,195059000000.0,191081000000.0,190405000000.0,189928000000.0
