,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,7432262329.0,7431000000.0,7432000000.0,7437000000.0,7447000000.0
ShareIssued,7432262329.0,7431000000.0,7432000000.0,7437000000.0,7447000000.0
NetDebt,56914000000.0,,12533000000.0,21648000000.0,32470000000.0
TotalDebt,88374000000.0,84989000000.0,59965000000.0,60522000000.0,60114000000.0
TangibleBookValue,89441000000.0,144029000000.0,128971000000.0,116864000000.0,104876000000.0
InvestedCapital,312487000000.0,292216000000.0,253460000000.0,242893000000.0,231252000000.0
WorkingCapital,26377000000.0,82794000000.0,80108000000.0,78198000000.0,76105000000.0
NetTangibleAssets,89441000000.0,144029000000.0,128971000000.0,116864000000.0,104876000000.0
CapitalLeaseObligations,14155000000.0,13487000000.0,12728000000.0,12312000000.0,11998000000.0
CommonStockEquity,238268000000.0,220714000000.0,206223000000.0,194683000000.0,183136000000.0
TotalCapitalization,283196000000.0,262660000000.0,248213000000.0,236648000000.0,227255000000.0
TotalEquityGrossMinorityInterest,238268000000.0,220714000000.0,206223000000.0,194683000000.0,183136000000.0
StockholdersEquity,238268000000.0,220714000000.0,206223000000.0,194683000000.0,183136000000.0
GainsLossesNotAffectingRetainedEarnings,-4949000000.0,-6937000000.0,-6343000000.0,-5644000000.0,-6457000000.0
OtherEquityAdjustments,-4949000000.0,-6937000000.0,-6343000000.0,-5644000000.0,-6457000000.0
RetainedEarnings,145737000000.0,132143000000.0,118848000000.0,108234000000.0,99368000000.0
CapitalStock,97480000000.0,95508000000.0,93718000000.0,92093000000.0,90225000000.0
CommonStock,97480000000.0,95508000000.0,93718000000.0,92093000000.0,90225000000.0
TotalLiabilitiesNetMinorityInterest,232290000000.0,225071000000.0,205753000000.0,185405000000.0,181416000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,111274000000.0,100279000000.0,101604000000.0,99714000000.0,99698000000.0
OtherNonCurrentLiabilities,20787000000.0,18634000000.0,17981000000.0,17437000000.0,16479000000.0
TradeandOtherPayablesNonCurrent,25890000000.0,22983000000.0,25560000000.0,25000000000.0,24169000000.0
NonCurrentDeferredLiabilities,5514000000.0,3229000000.0,3345000000.0,3000000000.0,2933000000.0
NonCurrentDeferredRevenue,2966000000.0,2759000000.0,2912000000.0,2698000000.0,2644000000.0
NonCurrentDeferredTaxesLiabilities,2548000000.0,470000000.0,433000000.0,302000000.0,289000000.0
LongTermDebtAndCapitalLeaseObligation,59083000000.0,55433000000.0,54718000000.0,54277000000.0,56117000000.0
LongTermCapitalLeaseObligation,14155000000.0,13487000000.0,12728000000.0,12312000000.0,11998000000.0
LongTermDebt,44928000000.0,41946000000.0,41990000000.0,41965000000.0,44119000000.0
CurrentLiabilities,121016000000.0,124792000000.0,104149000000.0,85691000000.0,81718000000.0
OtherCurrentLiabilities,16362000000.0,14475000000.0,14745000000.0,12664000000.0,12802000000.0
CurrentDeferredLiabilities,43068000000.0,46429000000.0,50901000000.0,36903000000.0,36982000000.0
CurrentDeferredRevenue,43068000000.0,46429000000.0,50901000000.0,36903000000.0,36982000000.0
CurrentDebtAndCapitalLeaseObligation,29291000000.0,29556000000.0,5247000000.0,6245000000.0,3997000000.0
CurrentDebt,29291000000.0,29556000000.0,5247000000.0,6245000000.0,3997000000.0
OtherCurrentBorrowings,2250000000.0,,,,
CommercialPaper,27041000000.0,,,,
PensionandOtherPostRetirementBenefitPlansCurrent,8813000000.0,6990000000.0,11009000000.0,10411000000.0,9030000000.0
PayablesAndAccruedExpenses,23482000000.0,27342000000.0,22247000000.0,19468000000.0,18907000000.0
Payables,23482000000.0,27342000000.0,22247000000.0,19468000000.0,18907000000.0
TotalTaxPayable,5787000000.0,8035000000.0,4152000000.0,4163000000.0,3553000000.0
IncomeTaxPayable,5787000000.0,8035000000.0,4152000000.0,4163000000.0,3553000000.0
AccountsPayable,17695000000.0,19307000000.0,18095000000.0,15305000000.0,15354000000.0
TotalAssets,470558000000.0,445785000000.0,411976000000.0,380088000000.0,364552000000.0
TotalNonCurrentAssets,323165000000.0,238199000000.0,227719000000.0,216199000000.0,206730000000.0
OtherNonCurrentAssets,32265000000.0,32154000000.0,30601000000.0,26954000000.0,24994000000.0
InvestmentsAndAdvances,13367000000.0,11423000000.0,9879000000.0,9415000000.0,7097000000.0
