,2024-01-31,2023-10-31,2023-07-31,2023-04-30,2023-01-31
TreasurySharesNumber,64000000.0,57000000.0,48000000.0,39000000.0,28000000.0
OrdinarySharesNumber,971000000.0,969000000.0,975000000.0,977000000.0,981000000.0
ShareIssued,1035000000.0,1026000000.0,1023000000.0,1016000000.0,1009000000.0
NetDebt,954000000.0,2972000000.0,2651000000.0,447000000.0,3585000000.0
TotalDebt,12588000000.0,12712000000.0,12800000000.0,13073000000.0,14088000000.0
TangibleBookValue,5748000000.0,3739000000.0,3334000000.0,2191000000.0,2666000000.0
InvestedCapital,69072000000.0,67515000000.0,67505000000.0,67014000000.0,68960000000.0
WorkingCapital,2443000000.0,808000000.0,333000000.0,355000000.0,504000000.0
NetTangibleAssets,5748000000.0,3739000000.0,3334000000.0,2191000000.0,2666000000.0
CapitalLeaseObligations,3162000000.0,3287000000.0,3377000000.0,3471000000.0,3487000000.0
CommonStockEquity,59646000000.0,58090000000.0,58082000000.0,57412000000.0,58359000000.0
TotalCapitalization,68073000000.0,66516000000.0,66506000000.0,66833000000.0,67778000000.0
TotalEquityGrossMinorityInterest,59646000000.0,58090000000.0,58082000000.0,57412000000.0,58359000000.0
StockholdersEquity,59646000000.0,58090000000.0,58082000000.0,57412000000.0,58359000000.0
GainsLossesNotAffectingRetainedEarnings,-225000000.0,-331000000.0,-258000000.0,-255000000.0,-274000000.0
OtherEquityAdjustments,-225000000.0,-331000000.0,-258000000.0,-255000000.0,-274000000.0
TreasuryStock,11692000000.0,10004000000.0,8057000000.0,6144000000.0,4000000000.0
RetainedEarnings,11721000000.0,10275000000.0,9051000000.0,7784000000.0,7585000000.0
AdditionalPaidInCapital,59841000000.0,58149000000.0,57345000000.0,56026000000.0,55047000000.0
CapitalStock,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
CommonStock,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
PreferredStock,0.0,,,,0.0
TotalLiabilitiesNetMinorityInterest,40177000000.0,32932000000.0,34365000000.0,36129000000.0,40490000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,13546000000.0,13538000000.0,13560000000.0,14503000000.0,14599000000.0
OtherNonCurrentLiabilities,2475000000.0,2348000000.0,2269000000.0,2202000000.0,2283000000.0
LongTermDebtAndCapitalLeaseObligation,11071000000.0,11190000000.0,11291000000.0,12301000000.0,12316000000.0
LongTermCapitalLeaseObligation,2644000000.0,2764000000.0,2867000000.0,2880000000.0,2897000000.0
LongTermDebt,8427000000.0,8426000000.0,8424000000.0,9421000000.0,9419000000.0
CurrentLiabilities,26631000000.0,19394000000.0,20805000000.0,21626000000.0,25891000000.0
CurrentDeferredLiabilities,19003000000.0,12564000000.0,14237000000.0,15121000000.0,17376000000.0
CurrentDeferredRevenue,19003000000.0,12564000000.0,14237000000.0,15121000000.0,17376000000.0
CurrentDebtAndCapitalLeaseObligation,1517000000.0,1522000000.0,1509000000.0,772000000.0,1772000000.0
CurrentCapitalLeaseObligation,518000000.0,523000000.0,510000000.0,591000000.0,590000000.0
CurrentDebt,999000000.0,999000000.0,999000000.0,181000000.0,1182000000.0
OtherCurrentBorrowings,999000000.0,999000000.0,999000000.0,181000000.0,1182000000.0
PayablesAndAccruedExpenses,6111000000.0,5308000000.0,5059000000.0,5733000000.0,6743000000.0
TotalAssets,99823000000.0,91022000000.0,92447000000.0,93541000000.0,98849000000.0
TotalNonCurrentAssets,70749000000.0,70820000000.0,71309000000.0,71560000000.0,72454000000.0
OtherNonCurrentAssets,,3176000000.0,,,
NonCurrentDeferredAssets,5948000000.0,2194000000.0,5332000000.0,5365000000.0,5497000000.0
NonCurrentDeferredTaxesAssets,3433000000.0,,2980000000.0,2859000000.0,2800000000.0
InvestmentsAndAdvances,4848000000.0,4774000000.0,4778000000.0,4633000000.0,4672000000.0
InvestmentinFinancialAssets,4848000000.0,4774000000.0,4778000000.0,4633000000.0,4672000000.0
HeldToMaturitySecurities,81000000.0,69000000.0,69000000.0,81000000.0,69000000.0
AvailableForSaleSecurities,4767000000.0,4705000000.0,4709000000.0,4552000000.0,4603000000.0
GoodwillAndOtherIntangibleAssets,53898000000.0,54351000000.0,54748000000.0,55221000000.0,55693000000.0
OtherIntangibleAssets,5278000000.0,5737000000.0,6182000000.0,6654000000.0,7125000000.0
Goodwill,48620000000.0,48614000000.0,48566000000.0,48567000000.0,48568000000.0
NetPPE,6055000000.0,6325000000.0,6451000000.0,6341000000.0,6592000000.0
AccumulatedDepreciation,-3152000000.0,,,,-2702000000.0
GrossPPE,9207000000.0,6325000000.0,6451000000.0,6341000000.0,9294000000.0
Leases,1604000000.0,,,,1807000000.0
OtherProperties,2366000000.0,6325000000.0,6451000000.0,6341000000.0,2890000000.0
MachineryFurnitureEquipment,4454000000.0,,,,3815000000.0
BuildingsAndImprovements,490000000.0,,,,489000000.0
LandAndImprovements,293000000.0,,,,293000000.0
Properties,0.0,,,,0.0
CurrentAssets,29074000000.0,20202000000.0,21138000000.0,21981000000.0,26395000000.0
OtherCurrentAssets,1561000000.0,1732000000.0,1560000000.0,1600000000.0,1356000000.0
