,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,6593516.0,6144553.0,5652448.0,4492156.0
ShareIssued,6593516.0,6144553.0,5652448.0,4492156.0
NetDebt,51989000.0,43652000.0,17308000.0,6092000.0
TotalDebt,66399000.0,65076000.0,61932000.0,71666000.0
TangibleBookValue,-24605000.0,22933000.0,41137000.0,54558000.0
InvestedCapital,33406000.0,79205000.0,93892000.0,116661000.0
WorkingCapital,-30601000.0,11876000.0,82234000.0,106437000.0
NetTangibleAssets,-24605000.0,22933000.0,41137000.0,54558000.0
CapitalLeaseObligations,8388000.0,8804000.0,9177000.0,9563000.0
CommonStockEquity,-24605000.0,22933000.0,41137000.0,54558000.0
TotalCapitalization,-21619000.0,25915000.0,93892000.0,116661000.0
TotalEquityGrossMinorityInterest,-24605000.0,22933000.0,41137000.0,54558000.0
StockholdersEquity,-24605000.0,22933000.0,41137000.0,54558000.0
RetainedEarnings,-261949000.0,-211277000.0,-189829000.0,-166394000.0
AdditionalPaidInCapital,237343000.0,234209000.0,230965000.0,220943000.0
CapitalStock,1000.0,1000.0,1000.0,9000.0
CommonStock,1000.0,1000.0,1000.0,9000.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,80300000.0,84226000.0,81681000.0,89001000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,10041000.0,10996000.0,62753000.0,73061000.0
OtherNonCurrentLiabilities,792000.0,1240000.0,2710000.0,3145000.0
DerivativeProductLiabilities,0.0,2000.0,26000.0,78000.0
LongTermDebtAndCapitalLeaseObligation,9249000.0,9754000.0,60017000.0,69838000.0
LongTermCapitalLeaseObligation,6263000.0,6772000.0,7262000.0,7735000.0
LongTermDebt,2986000.0,2982000.0,52755000.0,62103000.0
CurrentLiabilities,70259000.0,73230000.0,18928000.0,15940000.0
OtherCurrentLiabilities,355000.0,10000.0,54000.0,60000.0
CurrentDeferredLiabilities,580000.0,967000.0,622000.0,533000.0
CurrentDeferredRevenue,580000.0,967000.0,622000.0,533000.0
CurrentDebtAndCapitalLeaseObligation,57150000.0,55322000.0,1915000.0,1828000.0
CurrentCapitalLeaseObligation,2125000.0,2032000.0,1915000.0,1828000.0
CurrentDebt,55025000.0,53290000.0,,
OtherCurrentBorrowings,55025000.0,53290000.0,,
CurrentProvisions,1285000.0,1285000.0,3228000.0,1268000.0
PayablesAndAccruedExpenses,10889000.0,15646000.0,13109000.0,13519000.0
CurrentAccruedExpenses,7798000.0,5391000.0,7881000.0,5558000.0
InterestPayable,1684000.0,561000.0,1684000.0,806000.0
Payables,3091000.0,10255000.0,5228000.0,7961000.0
AccountsPayable,3091000.0,10255000.0,5228000.0,7961000.0
TotalAssets,55695000.0,107159000.0,122818000.0,143559000.0
TotalNonCurrentAssets,16037000.0,22053000.0,21656000.0,21182000.0
OtherNonCurrentAssets,1401000.0,2010000.0,1770000.0,1928000.0
NetPPE,14636000.0,20043000.0,19886000.0,19254000.0
AccumulatedDepreciation,0.0,-3832000.0,-3200000.0,-2705000.0
GrossPPE,14636000.0,23875000.0,23086000.0,21959000.0
Leases,1637000.0,3373000.0,3355000.0,3660000.0
ConstructionInProgress,760000.0,3529000.0,3360000.0,2317000.0
OtherProperties,6718000.0,7072000.0,7411000.0,7735000.0
MachineryFurnitureEquipment,5521000.0,9901000.0,8960000.0,8247000.0
Properties,0.0,0.0,0.0,0.0
CurrentAssets,39658000.0,85106000.0,101162000.0,122377000.0
OtherCurrentAssets,17000.0,21000.0,23000.0,28000.0
PrepaidAssets,4658000.0,6658000.0,7803000.0,9373000.0
Inventory,19214000.0,57147000.0,46988000.0,47066000.0
FinishedGoods,7839000.0,17134000.0,15018000.0,12946000.0
WorkInProcess,373000.0,3404000.0,4104000.0,3357000.0
RawMaterials,11002000.0,36609000.0,27866000.0,30763000.0
Receivables,9747000.0,8660000.0,10901000.0,9899000.0
AccountsReceivable,9747000.0,8660000.0,10901000.0,9899000.0
AllowanceForDoubtfulAccountsReceivable,-2086000.0,-2041000.0,-2989000.0,-2028000.0
GrossAccountsReceivable,11833000.0,10701000.0,13890000.0,11927000.0
CashCashEquivalentsAndShortTermInvestments,6022000.0,12620000.0,35447000.0,56011000.0
CashAndCashEquivalents,6022000.0,12620000.0,35447000.0,56011000.0
