,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,315517355.0,305809881.0,304751527.0,298974563.0,298549134.0
OrdinarySharesNumber,499377269.0,509084743.0,510143097.0,515920061.0,516345490.0
ShareIssued,814894624.0,814894624.0,814894624.0,814894624.0,814894624.0
NetDebt,30961000000.0,30594000000.0,30312000000.0,30249000000.0,30101000000.0
TotalDebt,37878000000.0,37139000000.0,37699000000.0,37038000000.0,36993000000.0
TangibleBookValue,13622000000.0,14617000000.0,12312000000.0,12146000000.0,9823000000.0
InvestedCapital,57433000000.0,57628000000.0,55934000000.0,55187000000.0,52974000000.0
WorkingCapital,12221000000.0,14881000000.0,11686000000.0,13818000000.0,12254000000.0
NetTangibleAssets,13622000000.0,14617000000.0,12312000000.0,12146000000.0,9823000000.0
CapitalLeaseObligations,-61000000.0,,,,-112000000.0
CommonStockEquity,19494000000.0,20489000000.0,18235000000.0,18149000000.0,15869000000.0
TotalCapitalization,44027000000.0,44748000000.0,41220000000.0,43022000000.0,41695000000.0
TotalEquityGrossMinorityInterest,19503000000.0,20507000000.0,18256000000.0,18170000000.0,15891000000.0
MinorityInterest,9000000.0,18000000.0,21000000.0,21000000.0,22000000.0
StockholdersEquity,19494000000.0,20489000000.0,18235000000.0,18149000000.0,15869000000.0
GainsLossesNotAffectingRetainedEarnings,-1820000000.0,-2232000000.0,-1946000000.0,-1746000000.0,-2457000000.0
OtherEquityAdjustments,-1820000000.0,-2232000000.0,-1946000000.0,-1746000000.0,-2457000000.0
TreasuryStock,36339000000.0,33865000000.0,33391000000.0,32108000000.0,31748000000.0
RetainedEarnings,51250000000.0,49888000000.0,47094000000.0,45457000000.0,43514000000.0
CapitalStock,6403000000.0,6698000000.0,6478000000.0,6546000000.0,6560000000.0
CommonStock,6403000000.0,6698000000.0,6478000000.0,6546000000.0,6560000000.0
TotalLiabilitiesNetMinorityInterest,67973000000.0,66284000000.0,67171000000.0,65479000000.0,66052000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,33245000000.0,33160000000.0,31857000000.0,33637000000.0,34521000000.0
OtherNonCurrentLiabilities,4675000000.0,4841000000.0,4788000000.0,4695000000.0,4604000000.0
EmployeeBenefits,4098000000.0,4060000000.0,4084000000.0,4069000000.0,4203000000.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,4098000000.0,4060000000.0,4084000000.0,4069000000.0,4203000000.0
LongTermDebtAndCapitalLeaseObligation,24472000000.0,24259000000.0,22985000000.0,24873000000.0,25714000000.0
LongTermCapitalLeaseObligation,-61000000.0,,,,-112000000.0
