,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,1471406.0,1471406.0,1471406.0,1471406.0
OrdinarySharesNumber,10756156.0,10756156.0,10760559.0,10700106.0
ShareIssued,12227562.0,12227562.0,12231965.0,12171512.0
NetDebt,10091724.0,12915402.0,14675266.0,13200295.0
TotalDebt,25224693.0,25201826.0,25176019.0,25158523.0
TangibleBookValue,26028861.0,31585216.0,32782004.0,35669432.0
InvestedCapital,51753554.0,57287042.0,58458023.0,61327955.0
NetTangibleAssets,26028861.0,31585216.0,32782004.0,35669432.0
CommonStockEquity,26528861.0,32085216.0,33282004.0,36169432.0
TotalCapitalization,51753554.0,57287042.0,58458023.0,61327955.0
TotalEquityGrossMinorityInterest,26528861.0,32085216.0,33282004.0,36169432.0
StockholdersEquity,26528861.0,32085216.0,33282004.0,36169432.0
GainsLossesNotAffectingRetainedEarnings,-17119479.0,-14893572.0,-14007076.0,-15958428.0
OtherEquityAdjustments,-17119479.0,-14893572.0,-14007076.0,-15958428.0
TreasuryStock,5567481.0,5567481.0,5567481.0,5567481.0
RetainedEarnings,-26060262.0,-22522691.0,-22000674.0,-16945964.0
AdditionalPaidInCapital,75153808.0,74946685.0,74734915.0,74519590.0
CapitalStock,122275.0,122275.0,122320.0,121715.0
CommonStock,122275.0,122275.0,122320.0,121715.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,290459400.0,279263829.0,297115479.0,284163099.0
NonCurrentDeferredLiabilities,9393051.0,9690160.0,10739429.0,10619569.0
NonCurrentDeferredRevenue,9393051.0,9690160.0,10739429.0,10619569.0
LongTermDebtAndCapitalLeaseObligation,25224693.0,25201826.0,25176019.0,25158523.0
LongTermDebt,25224693.0,25201826.0,25176019.0,25158523.0
PayablesAndAccruedExpenses,24716936.0,13684595.0,20110212.0,19713689.0
Payables,24716936.0,13684595.0,20110212.0,19713689.0
AccountsPayable,24716936.0,13684595.0,20110212.0,19713689.0
TotalAssets,316988261.0,311349045.0,330397483.0,320332531.0
InvestmentsAndAdvances,153748375.0,159570630.0,177028964.0,176315693.0
GoodwillAndOtherIntangibleAssets,500000.0,500000.0,500000.0,500000.0
OtherIntangibleAssets,,,,500000.0
NetPPE,9594500.0,9853831.0,10199878.0,10541935.0
Receivables,97584295.0,89152322.0,91357643.0,80345565.0
AccountsReceivable,97584295.0,89152322.0,91357643.0,80345565.0
CashCashEquivalentsAndShortTermInvestments,68766493.0,65578468.0,165142072.0,166673391.0
OtherShortTermInvestments,53633524.0,53292044.0,154641319.0,154715163.0
CashAndCashEquivalents,15132969.0,12286424.0,10500753.0,11958228.0
