,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,14424126.0,14345829.0,14342757.0,13427361.0,12726695.0
PreferredSharesNumber,,1146324.0,1130776.0,1115439.0,1100310.0
OrdinarySharesNumber,212108634.0,211918754.0,211912464.0,209777988.0,208371426.0
ShareIssued,226532760.0,226264583.0,226255221.0,223205349.0,221098121.0
NetDebt,8734800000.0,8866400000.0,8994800000.0,9115200000.0,9128600000.0
TotalDebt,9315100000.0,9572800000.0,9602200000.0,9489800000.0,9546000000.0
TangibleBookValue,-8065900000.0,-7799000000.0,-7941400000.0,-7956400000.0,-7533500000.0
InvestedCapital,6309800000.0,6895200000.0,7797000000.0,7912100000.0,7955600000.0
WorkingCapital,1453300000.0,1668200000.0,1703300000.0,1707500000.0,1618600000.0
NetTangibleAssets,-6903800000.0,-6652700000.0,-6810600000.0,-6841000000.0,-6433200000.0
CapitalLeaseObligations,36500000.0,187500000.0,189300000.0,47300000.0,44400000.0
CommonStockEquity,-2968800000.0,-2490100000.0,-1615900000.0,-1530400000.0,-1546000000.0
PreferredStockEquity,1162100000.0,1146300000.0,1130800000.0,1115400000.0,1100300000.0
TotalCapitalization,7439900000.0,8009500000.0,8895800000.0,8995500000.0,9023900000.0
TotalEquityGrossMinorityInterest,-1806700000.0,-1343800000.0,-485100000.0,-415000000.0,-445700000.0
StockholdersEquity,-1806700000.0,-1343800000.0,-485100000.0,-415000000.0,-445700000.0
GainsLossesNotAffectingRetainedEarnings,-266700000.0,-317400000.0,-276200000.0,-277500000.0,-296300000.0
OtherEquityAdjustments,-266700000.0,-317400000.0,-276200000.0,-277500000.0,-296300000.0
TreasuryStock,301700000.0,301500000.0,301500000.0,297600000.0,292600000.0
RetainedEarnings,-4953100000.0,-4427900000.0,-3599200000.0,-3498800000.0,-3502200000.0
AdditionalPaidInCapital,2550400000.0,2554400000.0,2558700000.0,2541300000.0,2542900000.0
CapitalStock,1164400000.0,1148600000.0,1133100000.0,1117600000.0,1102500000.0
CommonStock,2300000.0,2300000.0,2300000.0,2200000.0,2200000.0
PreferredStock,1162100000.0,1146300000.0,1130800000.0,1115400000.0,1100300000.0
TotalLiabilitiesNetMinorityInterest,11178600000.0,11409400000.0,11650800000.0,11752000000.0,12131100000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,9769200000.0,9862900000.0,9929200000.0,9949700000.0,10023600000.0
OtherNonCurrentLiabilities,411900000.0,188000000.0,183800000.0,375400000.0,355900000.0
LiabilitiesHeldforSaleNonCurrent,0.0,,,,82600000.0
NonCurrentDeferredLiabilities,110700000.0,175000000.0,220500000.0,163800000.0,115500000.0
NonCurrentDeferredRevenue,,69800000.0,64100000.0,,
NonCurrentDeferredTaxesLiabilities,110700000.0,105200000.0,156400000.0,163800000.0,115500000.0
