,2023-06-30,2022-12-31
OrdinarySharesNumber,7917000000.0,7938739000.0
ShareIssued,7917000000.0,7938739000.0
TotalDebt,715993000.0,679815000.0
TangibleBookValue,1577164000.0,1781653000.0
InvestedCapital,2288024000.0,2457707000.0
WorkingCapital,693137000.0,778500000.0
NetTangibleAssets,1577164000.0,1781653000.0
CapitalLeaseObligations,5133000.0,3761000.0
CommonStockEquity,1577164000.0,1781653000.0
TotalCapitalization,1577164000.0,1781653000.0
TotalEquityGrossMinorityInterest,1580284000.0,1787776000.0
MinorityInterest,3120000.0,6123000.0
StockholdersEquity,1577164000.0,1781653000.0
FixedAssetsRevaluationReserve,-147185000.0,-68263000.0
TreasuryStock,0.0,1170000.0
RetainedEarnings,202824000.0,252840000.0
AdditionalPaidInCapital,1173736000.0,1175203000.0
CapitalStock,316680000.0,317550000.0
CommonStock,316680000.0,317550000.0
TotalLiabilitiesNetMinorityInterest,3088959000.0,3722514000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,14879000.0,14082000.0
NonCurrentDeferredRevenue,7282000.0,8067000.0
NonCurrentDeferredTaxesLiabilities,3938000.0,3752000.0
LongTermDebtAndCapitalLeaseObligation,3659000.0,2263000.0
LongTermCapitalLeaseObligation,3659000.0,2263000.0
CurrentLiabilities,3074080000.0,3708432000.0
CurrentDebtAndCapitalLeaseObligation,712334000.0,677552000.0
CurrentCapitalLeaseObligation,1474000.0,1498000.0
CurrentDebt,710860000.0,676054000.0
CurrentProvisions,2513000.0,2779000.0
Payables,2008063000.0,2617307000.0
OtherPayable,421931000.0,520104000.0
TotalTaxPayable,184921000.0,115915000.0
AccountsPayable,1401211000.0,1981288000.0
TotalAssets,4669243000.0,5510290000.0
TotalNonCurrentAssets,902026000.0,1023358000.0
NonCurrentDeferredTaxesAssets,17493000.0,14557000.0
InvestmentinFinancialAssets,64446000.0,143610000.0
AvailableForSaleSecurities,64446000.0,143610000.0
FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,,0.0
LongTermEquityInvestment,53158000.0,59136000.0
InvestmentsinJointVenturesatCost,31144000.0,33185000.0
InvestmentsinAssociatesatCost,22014000.0,25951000.0
InvestmentProperties,442000.0,10189000.0
NetPPE,724436000.0,795866000.0
AccumulatedDepreciation,,-1151300000.0
GrossPPE,724436000.0,795866000.0
ConstructionInProgress,26375000.0,27366000.0
OtherProperties,698061000.0,768500000.0
MachineryFurnitureEquipment,,1101290000.0
BuildingsAndImprovements,,3461000.0
LandAndImprovements,,795726000.0
Properties,,0.0
CurrentAssets,3767217000.0,4486932000.0
AssetsHeldForSaleCurrent,1942000.0,0.0
Inventory,958167000.0,731898000.0
FinishedGoods,,137092000.0
WorkInProcess,,110589000.0
RawMaterials,,484217000.0
OtherReceivables,146887000.0,110684000.0
TaxesReceivable,141867000.0,142095000.0
AccountsReceivable,1230051000.0,1652866000.0
AllowanceForDoubtfulAccountsReceivable,-142131000.0,-91668000.0
GrossAccountsReceivable,1372182000.0,1744534000.0
CashCashEquivalentsAndShortTermInvestments,1288303000.0,1849389000.0
OtherShortTermInvestments,46905000.0,24280000.0
CashAndCashEquivalents,1241398000.0,1825109000.0
CashFinancial,,1825109000.0
