,2023-10-31,2023-07-31,2023-04-30,2023-01-31
OrdinarySharesNumber,98170000.0,98120000.0,96945000.0,96945000.0
ShareIssued,98170000.0,98120000.0,96945000.0,96945000.0
NetDebt,309779.0,332963.0,298518.0,292374.0
TotalDebt,322807.0,347982.0,309435.0,305124.0
TangibleBookValue,-859863.0,-815436.0,-830187.0,-829841.0
InvestedCapital,-408286.0,-334710.0,-369232.0,-354421.0
WorkingCapital,-714241.0,-670445.0,-685779.0,-686068.0
NetTangibleAssets,-859863.0,-815436.0,-830187.0,-829841.0
CommonStockEquity,-731093.0,-682692.0,-678667.0,-659545.0
TotalCapitalization,-581093.0,-532692.0,-531572.0,-511769.0
TotalEquityGrossMinorityInterest,-731093.0,-682692.0,-678667.0,-659545.0
StockholdersEquity,-731093.0,-682692.0,-678667.0,-659545.0
RetainedEarnings,-1009367.0,-960671.0,-927663.0,-908541.0
AdditionalPaidInCapital,180104.0,179859.0,152051.0,152051.0
CapitalStock,98170.0,98120.0,96945.0,96945.0
CommonStock,98170.0,98120.0,96945.0,96945.0
TotalLiabilitiesNetMinorityInterest,910563.0,938922.0,945596.0,945998.0
TotalNonCurrentLiabilitiesNetMinorityInterest,153156.0,153931.0,154755.0,155526.0
NonCurrentAccruedExpenses,3156.0,3931.0,7660.0,7750.0
LongTermDebtAndCapitalLeaseObligation,150000.0,150000.0,147095.0,147776.0
LongTermDebt,150000.0,150000.0,147095.0,147776.0
CurrentLiabilities,757407.0,784991.0,790841.0,790472.0
CurrentDeferredLiabilities,6250.0,12500.0,18750.0,25000.0
CurrentDeferredRevenue,6250.0,12500.0,18750.0,25000.0
CurrentDebtAndCapitalLeaseObligation,172807.0,197982.0,162340.0,157348.0
CurrentDebt,172807.0,197982.0,162340.0,157348.0
OtherCurrentBorrowings,8772.0,8772.0,2686.0,2224.0
CurrentNotesPayable,164035.0,189210.0,159654.0,155124.0
PayablesAndAccruedExpenses,578350.0,574509.0,609751.0,608124.0
CurrentAccruedExpenses,34262.0,37927.0,50755.0,60059.0
InterestPayable,15495.0,12810.0,15355.0,11324.0
Payables,544088.0,536582.0,558996.0,548065.0
DuetoRelatedPartiesCurrent,296498.0,301548.0,321498.0,296498.0
TotalTaxPayable,3210.0,3210.0,3215.0,
AccountsPayable,244380.0,231824.0,234283.0,251567.0
TotalAssets,179470.0,256230.0,266929.0,286453.0
TotalNonCurrentAssets,136304.0,141684.0,161867.0,182049.0
GoodwillAndOtherIntangibleAssets,128770.0,132744.0,151520.0,170296.0
OtherIntangibleAssets,128770.0,132744.0,151520.0,170296.0
NetPPE,7534.0,8940.0,10347.0,11753.0
AccumulatedDepreciation,-11697.0,-10291.0,-8884.0,-7478.0
GrossPPE,19231.0,19231.0,19231.0,19231.0
OtherProperties,10000.0,10000.0,10000.0,10000.0
MachineryFurnitureEquipment,9231.0,9231.0,9231.0,9231.0
CurrentAssets,43166.0,114546.0,105062.0,104404.0
PrepaidAssets,9030.0,23440.0,33535.0,46949.0
Receivables,21108.0,76087.0,60610.0,44705.0
AccountsReceivable,21108.0,76087.0,60610.0,44705.0
AllowanceForDoubtfulAccountsReceivable,0.0,-6060.0,-4242.0,-2424.0
GrossAccountsReceivable,21108.0,82147.0,64852.0,47129.0
CashCashEquivalentsAndShortTermInvestments,13028.0,15019.0,10917.0,12750.0
CashAndCashEquivalents,13028.0,15019.0,10917.0,12750.0
CashFinancial,13028.0,15019.0,10917.0,12750.0
