,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,402000.0,402000.0,402000.0,402000.0,450000.0
OrdinarySharesNumber,949379000.0,949303000.0,949286000.0,949267000.0,950182000.0
ShareIssued,949781000.0,949705000.0,949688000.0,949669000.0,950632000.0
NetDebt,22406700000.0,17787500000.0,16125500000.0,15337700000.0,14171600000.0
TotalDebt,25225300000.0,20168300000.0,18820000000.0,18883600000.0,16238600000.0
TangibleBookValue,-1074400000.0,353500000.0,81400000.0,30200000.0,-629800000.0
InvestedCapital,35997200000.0,31388700000.0,29883800000.0,30074000000.0,26888400000.0
WorkingCapital,-1566200000.0,1008800000.0,2416600000.0,4801400000.0,896300000.0
NetTangibleAssets,-1074400000.0,353500000.0,81400000.0,30200000.0,-629800000.0
CommonStockEquity,10771900000.0,11220400000.0,11063800000.0,11190400000.0,10649800000.0
TotalCapitalization,29092700000.0,29144000000.0,29222200000.0,30070900000.0,25387300000.0
TotalEquityGrossMinorityInterest,10863700000.0,11307400000.0,11149300000.0,11294900000.0,10775400000.0
MinorityInterest,91800000.0,87000000.0,85500000.0,104500000.0,125600000.0
StockholdersEquity,10771900000.0,11220400000.0,11063800000.0,11190400000.0,10649800000.0
OtherEquityInterest,-3013200000.0,-3013200000.0,-3013200000.0,-3013200000.0,-3013200000.0
GainsLossesNotAffectingRetainedEarnings,-4327000000.0,-3784900000.0,-3788700000.0,-3777300000.0,-3844600000.0
OtherEquityAdjustments,-4327000000.0,-3784900000.0,-3788700000.0,-3777300000.0,-3844600000.0
TreasuryStock,44200000.0,45000000.0,45000000.0,45000000.0,50500000.0
RetainedEarnings,10312300000.0,10309900000.0,10368500000.0,10639300000.0,10042600000.0
AdditionalPaidInCapital,7250400000.0,7160000000.0,6948600000.0,6793100000.0,6921400000.0
CapitalStock,593600000.0,593600000.0,593600000.0,593500000.0,594100000.0
CommonStock,593600000.0,593600000.0,593600000.0,593500000.0,594100000.0
TotalLiabilitiesNetMinorityInterest,53142600000.0,46608100000.0,43664700000.0,41868100000.0,38714400000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,25849400000.0,24609900000.0,24749700000.0,25858100000.0,21576200000.0
OtherNonCurrentLiabilities,2240600000.0,1906100000.0,1951800000.0,1822500000.0,1824000000.0
EmployeeBenefits,1438800000.0,1311900000.0,1308800000.0,1313000000.0,1305100000.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,1438800000.0,1311900000.0,1308800000.0,1313000000.0,1305100000.0
TradeandOtherPayablesNonCurrent,3849200000.0,3468300000.0,3330700000.0,3842100000.0,3709600000.0
NonCurrentDeferredLiabilities,,,,,87300000.0
NonCurrentDeferredTaxesLiabilities,,,,,87300000.0
LongTermDebtAndCapitalLeaseObligation,18320800000.0,17923600000.0,18158400000.0,18880500000.0,14737500000.0
LongTermDebt,18320800000.0,17923600000.0,18158400000.0,18880500000.0,14737500000.0
CurrentLiabilities,27293200000.0,21998200000.0,18915000000.0,16010000000.0,17138200000.0
OtherCurrentLiabilities,3281300000.0,2585400000.0,2271600000.0,2193500000.0,2845400000.0
CurrentDebtAndCapitalLeaseObligation,6904500000.0,2244700000.0,661600000.0,3100000.0,1501100000.0
CurrentDebt,6904500000.0,2244700000.0,661600000.0,3100000.0,1501100000.0
PensionandOtherPostRetirementBenefitPlansCurrent,1650400000.0,1233200000.0,867700000.0,739700000.0,1059800000.0
PayablesAndAccruedExpenses,15457000000.0,15934900000.0,15114100000.0,13073700000.0,11731900000.0
