,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,276099168.0,270804835.0,269804835.0,269804835.0
ShareIssued,276099168.0,270804835.0,269804835.0,269804835.0
TangibleBookValue,14594918.0,14064840.0,14271679.0,14773563.0
InvestedCapital,14594918.0,14064840.0,14271679.0,14773563.0
WorkingCapital,1670107.0,1137587.0,1377252.0,1852276.0
NetTangibleAssets,14594918.0,14064840.0,14271679.0,14773563.0
CommonStockEquity,14594918.0,14064840.0,14271679.0,14773563.0
TotalCapitalization,14594918.0,14064840.0,14271679.0,14773563.0
TotalEquityGrossMinorityInterest,14594918.0,14064840.0,14271679.0,14773563.0
StockholdersEquity,14594918.0,14064840.0,14271679.0,14773563.0
OtherEquityInterest,4470817.0,5562392.0,5852939.0,5852939.0
RetainedEarnings,-95505796.0,-94803226.0,-94208380.0,-93379136.0
AdditionalPaidInCapital,7517859.0,7275611.0,7035067.0,6707707.0
CapitalStock,98112038.0,96030063.0,95592053.0,95592053.0
CommonStock,98112038.0,96030063.0,95592053.0,95592053.0
TotalLiabilitiesNetMinorityInterest,3424527.0,3788573.0,3892842.0,4537096.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0,0.0,0.0
CurrentLiabilities,3424527.0,3788573.0,3892842.0,4537096.0
CurrentDeferredLiabilities,3147787.0,3458612.0,3535151.0,4064501.0
CurrentProvisions,102312.0,102312.0,102312.0,102312.0
PayablesAndAccruedExpenses,174428.0,227649.0,255379.0,370283.0
CurrentAccruedExpenses,151007.0,180643.0,170678.0,242222.0
Payables,23421.0,47006.0,84701.0,128061.0
AccountsPayable,23421.0,47006.0,84701.0,128061.0
TotalAssets,18019445.0,17853413.0,18164521.0,19310659.0
TotalNonCurrentAssets,12924811.0,12927253.0,12894427.0,12921287.0
InvestmentsAndAdvances,12924811.0,12927253.0,12894427.0,12921287.0
LongTermEquityInvestment,12924811.0,12927253.0,12894427.0,12921287.0
InvestmentsinJointVenturesatCost,12924811.0,12927253.0,12894427.0,12921287.0
CurrentAssets,5094634.0,4926160.0,5270094.0,6389372.0
PrepaidAssets,280839.0,238304.0,76120.0,42810.0
Receivables,4365.0,28282.0,13452.0,10647.0
AccountsReceivable,4365.0,28282.0,13452.0,10647.0
CashCashEquivalentsAndShortTermInvestments,4809430.0,4659574.0,5180522.0,6335915.0
CashAndCashEquivalents,4809430.0,4659574.0,5180522.0,6335915.0
