,2023-11-30,2023-08-31,2023-05-31,2023-02-28
OrdinarySharesNumber,111619561.0,111619561.0,111619561.0,111619561.0
ShareIssued,111619561.0,111619561.0,111619561.0,111619561.0
NetDebt,559397.0,545312.0,533691.0,515925.0
TotalDebt,560770.0,594131.0,538131.0,520029.0
TangibleBookValue,-812757.0,-772377.0,-768516.0,-740945.0
InvestedCapital,-245424.0,-178246.0,-230385.0,-220916.0
WorkingCapital,-772139.0,-751585.0,-768516.0,-740945.0
NetTangibleAssets,-812757.0,-772377.0,-768516.0,-740945.0
CommonStockEquity,-806194.0,-772377.0,-768516.0,-740945.0
TotalCapitalization,-793161.0,-759344.0,-768516.0,-740945.0
TotalEquityGrossMinorityInterest,-806194.0,-772377.0,-768516.0,-740945.0
StockholdersEquity,-806194.0,-772377.0,-768516.0,-740945.0
OtherEquityInterest,-4000.0,-4000.0,-4000.0,-4000.0
RetainedEarnings,-1951686.0,-1917869.0,-1914008.0,-1886437.0
AdditionalPaidInCapital,1037873.0,1037873.0,1037873.0,1037873.0
CapitalStock,111619.0,111619.0,111619.0,111619.0
CommonStock,111619.0,111619.0,111619.0,111619.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,814130.0,828175.0,772956.0,745049.0
TotalNonCurrentLiabilitiesNetMinorityInterest,40618.0,27771.0,0.0,0.0
OtherNonCurrentLiabilities,14095.0,,,
DuetoRelatedPartiesNonCurrent,13490.0,14738.0,,
TradeandOtherPayablesNonCurrent,0.0,0.0,,
LongTermDebtAndCapitalLeaseObligation,13033.0,13033.0,,
LongTermDebt,13033.0,13033.0,,
CurrentLiabilities,773512.0,800404.0,772956.0,745049.0
CurrentDebtAndCapitalLeaseObligation,547737.0,581098.0,538131.0,520029.0
CurrentDebt,547737.0,581098.0,538131.0,520029.0
OtherCurrentBorrowings,547737.0,,525098.0,
LineOfCredit,,0.0,13033.0,13033.0
CurrentNotesPayable,,581098.0,,506996.0
PayablesAndAccruedExpenses,225775.0,219306.0,234825.0,225020.0
CurrentAccruedExpenses,222548.0,201612.0,190700.0,180333.0
InterestPayable,222548.0,201612.0,190700.0,180333.0
Payables,3227.0,17694.0,44125.0,44687.0
DuetoRelatedPartiesCurrent,,0.0,14738.0,14738.0
AccountsPayable,3227.0,17694.0,29387.0,29949.0
TotalAssets,7936.0,55798.0,4440.0,4104.0
TotalNonCurrentAssets,6563.0,6979.0,0.0,0.0
GoodwillAndOtherIntangibleAssets,6563.0,,,
OtherIntangibleAssets,6563.0,,,
CurrentAssets,1373.0,48819.0,4440.0,4104.0
CashCashEquivalentsAndShortTermInvestments,1373.0,48819.0,4440.0,4104.0
CashAndCashEquivalents,1373.0,48819.0,4440.0,4104.0
CashFinancial,1373.0,48819.0,4440.0,4104.0
