,2023-06-30,2022-12-31
OrdinarySharesNumber,22960277.0,22960277.0
ShareIssued,22960277.0,22960277.0
NetDebt,10015873.0,5175311.0
TotalDebt,15725757.0,12778352.0
TangibleBookValue,13127402.0,14864583.0
InvestedCapital,60688046.0,58964614.0
WorkingCapital,3450414.0,4307516.0
NetTangibleAssets,13127402.0,14864583.0
CapitalLeaseObligations,1402522.0,1915730.0
CommonStockEquity,46364811.0,48101992.0
TotalCapitalization,46639296.0,48355344.0
TotalEquityGrossMinorityInterest,46364811.0,48101992.0
StockholdersEquity,46364811.0,48101992.0
OtherEquityInterest,-848414.0,-847086.0
GainsLossesNotAffectingRetainedEarnings,-218373.0,-512966.0
OtherEquityAdjustments,-218373.0,-512966.0
RetainedEarnings,5825256.0,7704538.0
AdditionalPaidInCapital,41583382.0,41734546.0
CapitalStock,22960.0,22960.0
CommonStock,22960.0,22960.0
TotalLiabilitiesNetMinorityInterest,67937923.0,63354863.0
TotalNonCurrentLiabilitiesNetMinorityInterest,962386.0,1411994.0
LongTermDebtAndCapitalLeaseObligation,962386.0,1411994.0
LongTermCapitalLeaseObligation,687901.0,1158642.0
LongTermDebt,274485.0,253352.0
CurrentLiabilities,66975537.0,61942869.0
CurrentDebtAndCapitalLeaseObligation,14763371.0,11366358.0
CurrentCapitalLeaseObligation,714621.0,757088.0
CurrentDebt,14048750.0,10609270.0
OtherCurrentBorrowings,206209.0,586935.0
LineOfCredit,13842541.0,10022335.0
PayablesAndAccruedExpenses,52212166.0,50576511.0
CurrentAccruedExpenses,,4431578.0
Payables,52212166.0,46144933.0
OtherPayable,33376960.0,24623096.0
DuetoRelatedPartiesCurrent,6933731.0,6108866.0
TotalTaxPayable,4754198.0,5278436.0
IncomeTaxPayable,,4304739.0
AccountsPayable,7147277.0,10134535.0
TotalAssets,114302734.0,111456855.0
TotalNonCurrentAssets,43876783.0,45206470.0
NonCurrentPrepaidAssets,3059220.0,2657126.0
NonCurrentDeferredAssets,241381.0,238237.0
NonCurrentDeferredTaxesAssets,241381.0,238237.0
GoodwillAndOtherIntangibleAssets,33237409.0,33237409.0
Goodwill,33237409.0,33237409.0
NetPPE,7338773.0,9073698.0
AccumulatedDepreciation,,-18707442.0
GrossPPE,,27781140.0
OtherProperties,,16732808.0
MachineryFurnitureEquipment,,9950685.0
BuildingsAndImprovements,,1097647.0
Properties,,0.0
CurrentAssets,70425951.0,66250385.0
OtherCurrentAssets,,7339861.0
PrepaidAssets,10666774.0,8451151.0
Receivables,55451815.0,52111923.0
OtherReceivables,3462794.0,1684553.0
DuefromRelatedPartiesCurrent,5406484.0,2677345.0
LoansReceivable,31085776.0,28622704.0
AccountsReceivable,15496761.0,19127321.0
AllowanceForDoubtfulAccountsReceivable,,-945761.0
GrossAccountsReceivable,,20073082.0
CashCashEquivalentsAndShortTermInvestments,4307362.0,5687311.0
CashAndCashEquivalents,4307362.0,5687311.0
CashEquivalents,,0.0
CashFinancial,4307362.0,5687311.0
