,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,193257627.0,193257627.0,158896378.0,161488167.0
OrdinarySharesNumber,1765196396.0,1765196396.0,1799557645.0,1796965856.0
ShareIssued,1958454023.0,1958454023.0,1958454023.0,1958454023.0
NetDebt,300186000000.0,257230000000.0,365864000000.0,419675000000.0
TotalDebt,692692000000.0,715313000000.0,727296000000.0,755743000000.0
TangibleBookValue,148373000000.0,16140000000.0,-81899000000.0,-219145000000.0
InvestedCapital,2744807000000.0,2606804000000.0,2384628000000.0,2289493000000.0
WorkingCapital,13116000000.0,59156000000.0,121952000000.0,189646000000.0
NetTangibleAssets,148373000000.0,16140000000.0,-81899000000.0,-219145000000.0
CommonStockEquity,2052115000000.0,1891491000000.0,1657332000000.0,1533750000000.0
TotalCapitalization,2372529000000.0,2217071000000.0,2112836000000.0,2169488000000.0
TotalEquityGrossMinorityInterest,2056431000000.0,1895561000000.0,1661136000000.0,1537478000000.0
MinorityInterest,4316000000.0,4070000000.0,3804000000.0,3728000000.0
StockholdersEquity,2052115000000.0,1891491000000.0,1657332000000.0,1533750000000.0
OtherEquityInterest,672514000000.0,596552000000.0,409436000000.0,395667000000.0
TreasuryStock,224592000000.0,231779000000.0,189087000000.0,192171000000.0
RetainedEarnings,1095463000000.0,1020966000000.0,933577000000.0,828599000000.0
AdditionalPaidInCapital,355521000000.0,352543000000.0,350197000000.0,348446000000.0
CapitalStock,153209000000.0,153209000000.0,153209000000.0,153209000000.0
CommonStock,153209000000.0,153209000000.0,153209000000.0,153209000000.0
TotalLiabilitiesNetMinorityInterest,1234727000000.0,1226805000000.0,1179699000000.0,1274794000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,441480000000.0,448112000000.0,566267000000.0,749321000000.0
OtherNonCurrentLiabilities,7125000000.0,7005000000.0,6100000000.0,5435000000.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,24285000000.0,24499000000.0,24105000000.0,24102000000.0
TradeandOtherPayablesNonCurrent,6427000000.0,5098000000.0,3827000000.0,5933000000.0
NonCurrentDeferredTaxesLiabilities,63222000000.0,63342000000.0,60971000000.0,63523000000.0
LongTermDebtAndCapitalLeaseObligation,320414000000.0,325580000000.0,455504000000.0,635738000000.0
LongTermDebt,320414000000.0,325580000000.0,455504000000.0,635738000000.0
LongTermProvisions,3554000000.0,3583000000.0,3095000000.0,3289000000.0
CurrentLiabilities,793247000000.0,778693000000.0,613432000000.0,525473000000.0
OtherCurrentLiabilities,82799000000.0,74384000000.0,62829000000.0,81565000000.0
CurrentDebtAndCapitalLeaseObligation,372278000000.0,389733000000.0,271792000000.0,120005000000.0
CurrentDebt,372278000000.0,389733000000.0,271792000000.0,120005000000.0
CurrentProvisions,8339000000.0,7877000000.0,7592000000.0,8099000000.0
Payables,291128000000.0,274988000000.0,258134000000.0,301966000000.0
TotalTaxPayable,31710000000.0,47878000000.0,27235000000.0,79025000000.0
AccountsPayable,259418000000.0,227110000000.0,230899000000.0,222941000000.0
TotalAssets,3291158000000.0,3122366000000.0,2840835000000.0,2812272000000.0
TotalNonCurrentAssets,2484795000000.0,2284517000000.0,2105451000000.0,2097153000000.0
OtherNonCurrentAssets,16347000000.0,14583000000.0,14070000000.0,14191000000.0
NonCurrentDeferredTaxesAssets,52916000000.0,50534000000.0,40749000000.0,37876000000.0
InvestmentinFinancialAssets,263387000000.0,107542000000.0,85282000000.0,84149000000.0
AvailableForSaleSecurities,263387000000.0,107542000000.0,85282000000.0,84149000000.0
GoodwillAndOtherIntangibleAssets,1903742000000.0,1875351000000.0,1739231000000.0,1752895000000.0
OtherIntangibleAssets,462612000000.0,477905000000.0,466899000000.0,487438000000.0
Goodwill,1441130000000.0,1397446000000.0,1272332000000.0,1265457000000.0
NetPPE,248403000000.0,236507000000.0,226119000000.0,208042000000.0
CurrentAssets,806363000000.0,837849000000.0,735384000000.0,715119000000.0
OtherCurrentAssets,26563000000.0,16354000000.0,17227000000.0,17320000000.0
Inventory,177847000000.0,177938000000.0,188239000000.0,187958000000.0
TaxesReceivable,1259000000.0,3113000000.0,4023000000.0,4462000000.0
AccountsReceivable,204177000000.0,176650000000.0,152897000000.0,162623000000.0
CashCashEquivalentsAndShortTermInvestments,396517000000.0,463794000000.0,372998000000.0,342756000000.0
OtherShortTermInvestments,4011000000.0,5711000000.0,11566000000.0,6688000000.0
CashAndCashEquivalents,392506000000.0,458083000000.0,361432000000.0,336068000000.0
