,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,136623171.0,136623171.0,136623171.0,136623171.0,136623171.0
ShareIssued,136623171.0,136623171.0,136623171.0,136623171.0,136623171.0
NetDebt,10197000.0,6532000.0,11677000.0,15198000.0,14617000.0
TotalDebt,15126000.0,16139000.0,18917000.0,20104000.0,19072000.0
TangibleBookValue,50625000.0,56559000.0,54153000.0,54308000.0,55153000.0
InvestedCapital,64681000.0,71420000.0,71494000.0,73021000.0,73984000.0
WorkingCapital,-16802000.0,-12272000.0,-17148000.0,-16576000.0,-15523000.0
NetTangibleAssets,50625000.0,56559000.0,54153000.0,54308000.0,55153000.0
CapitalLeaseObligations,1070000.0,1278000.0,1576000.0,1391000.0,241000.0
CommonStockEquity,50625000.0,56559000.0,54153000.0,54308000.0,55153000.0
TotalCapitalization,54725000.0,62784000.0,60265000.0,62964000.0,63709000.0
TotalEquityGrossMinorityInterest,50625000.0,56559000.0,54153000.0,54308000.0,55153000.0
StockholdersEquity,50625000.0,56559000.0,54153000.0,54308000.0,55153000.0
GainsLossesNotAffectingRetainedEarnings,-3001000.0,-4269000.0,-3540000.0,-3474000.0,-3101000.0
OtherEquityAdjustments,-242000.0,-517000.0,-464000.0,-448000.0,-461000.0
ForeignCurrencyTranslationAdjustments,-2759000.0,-3752000.0,-3076000.0,-3026000.0,-2640000.0
RetainedEarnings,-66451000.0,-59249000.0,-62384000.0,-62295000.0,-61823000.0
AdditionalPaidInCapital,3871000.0,3871000.0,3871000.0,3871000.0,3871000.0
CapitalStock,116206000.0,116206000.0,116206000.0,116206000.0,116206000.0
CommonStock,116206000.0,116206000.0,116206000.0,116206000.0,116206000.0
TotalLiabilitiesNetMinorityInterest,63010000.0,66690000.0,76055000.0,75992000.0,74107000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,26646000.0,28260000.0,31444000.0,33711000.0,34161000.0
OtherNonCurrentLiabilities,748000.0,746000.0,744000.0,662000.0,874000.0
EmployeeBenefits,758000.0,850000.0,717000.0,782000.0,1956000.0
TradeandOtherPayablesNonCurrent,666000.0,666000.0,666000.0,666000.0,666000.0
LongTermDebtAndCapitalLeaseObligation,4178000.0,6499000.0,6552000.0,9017000.0,8576000.0
LongTermCapitalLeaseObligation,78000.0,274000.0,440000.0,361000.0,20000.0
LongTermDebt,4100000.0,6225000.0,6112000.0,8656000.0,8556000.0
LongTermProvisions,20296000.0,19499000.0,22765000.0,22584000.0,22089000.0
CurrentLiabilities,36364000.0,38430000.0,44611000.0,42281000.0,39946000.0
OtherCurrentLiabilities,50000.0,,,42000.0,
CurrentDebtAndCapitalLeaseObligation,10948000.0,9640000.0,12365000.0,11087000.0,10496000.0
CurrentCapitalLeaseObligation,992000.0,1004000.0,1136000.0,1030000.0,221000.0
CurrentDebt,9956000.0,8636000.0,11229000.0,10057000.0,10275000.0
OtherCurrentBorrowings,9956000.0,8636000.0,11229000.0,10057000.0,10275000.0
PensionandOtherPostRetirementBenefitPlansCurrent,91000.0,90000.0,87000.0,89000.0,195000.0
PayablesAndAccruedExpenses,25275000.0,28700000.0,32159000.0,31063000.0,29255000.0
CurrentAccruedExpenses,13100000.0,5043000.0,6345000.0,5835000.0,5603000.0
Payables,12175000.0,23657000.0,25814000.0,25228000.0,23652000.0
TotalTaxPayable,522000.0,1166000.0,150000.0,,
IncomeTaxPayable,522000.0,1166000.0,150000.0,,
AccountsPayable,11653000.0,22491000.0,25664000.0,25228000.0,23652000.0
TotalAssets,113635000.0,123249000.0,130208000.0,130300000.0,129260000.0
TotalNonCurrentAssets,94073000.0,97091000.0,102745000.0,104595000.0,104837000.0
OtherNonCurrentAssets,14189000.0,13376000.0,13615000.0,14056000.0,14146000.0
NonCurrentDeferredAssets,10849000.0,13746000.0,13760000.0,13884000.0,13797000.0
NonCurrentDeferredTaxesAssets,10849000.0,13746000.0,13760000.0,13884000.0,13797000.0
NonCurrentAccountsReceivable,10802000.0,10886000.0,10743000.0,10630000.0,10514000.0
NetPPE,58233000.0,59083000.0,64627000.0,66025000.0,66380000.0
AccumulatedDepreciation,-273036000.0,-269056000.0,-263901000.0,-259189000.0,-254448000.0
GrossPPE,331269000.0,328139000.0,328528000.0,325214000.0,320828000.0
MachineryFurnitureEquipment,170807000.0,169566000.0,172258000.0,170949000.0,168882000.0
LandAndImprovements,1634000.0,1566000.0,1607000.0,1608000.0,1564000.0
CurrentAssets,19562000.0,26158000.0,27463000.0,25705000.0,24423000.0
RestrictedCash,146000.0,96000.0,96000.0,96000.0,96000.0
Inventory,10833000.0,12678000.0,16263000.0,16322000.0,13727000.0
FinishedGoods,1830000.0,3508000.0,5147000.0,5693000.0,4518000.0
WorkInProcess,991000.0,1237000.0,2441000.0,2229000.0,1208000.0
RawMaterials,8012000.0,7933000.0,8675000.0,8400000.0,8001000.0
Receivables,4724000.0,5055000.0,5440000.0,5772000.0,6386000.0
OtherReceivables,736000.0,390000.0,530000.0,777000.0,1063000.0
TaxesReceivable,2916000.0,3647000.0,4255000.0,4024000.0,3212000.0
AccountsReceivable,1072000.0,1018000.0,655000.0,971000.0,2111000.0
CashCashEquivalentsAndShortTermInvestments,3859000.0,8329000.0,5664000.0,3515000.0,4214000.0
CashAndCashEquivalents,3859000.0,8329000.0,5664000.0,3515000.0,4214000.0
