,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,228000000.0,227000000.0,226600000.0,225200000.0,224300000.0
OrdinarySharesNumber,410700000.0,411700000.0,412100000.0,413500000.0,414400000.0
ShareIssued,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0
NetDebt,1348900000.0,1548400000.0,905500000.0,1160200000.0,1643100000.0
TotalDebt,3317000000.0,3324100000.0,3338900000.0,3320700000.0,3322200000.0
TangibleBookValue,634700000.0,-211500000.0,-173900000.0,-2200000.0,-693900000.0
InvestedCapital,7309800000.0,6462600000.0,6498100000.0,6682400000.0,5974800000.0
WorkingCapital,445700000.0,-748600000.0,-597000000.0,-17900000.0,-670100000.0
NetTangibleAssets,634700000.0,-211500000.0,-173900000.0,-2200000.0,-693900000.0
CapitalLeaseObligations,326800000.0,334300000.0,349900000.0,332100000.0,334100000.0
CommonStockEquity,4319600000.0,3472800000.0,3509100000.0,3693800000.0,2986700000.0
TotalCapitalization,7309800000.0,6462600000.0,6498100000.0,6682400000.0,5974800000.0
TotalEquityGrossMinorityInterest,4319600000.0,3472800000.0,3509100000.0,3693800000.0,2986700000.0
StockholdersEquity,4319600000.0,3472800000.0,3509100000.0,3693800000.0,2986700000.0
GainsLossesNotAffectingRetainedEarnings,-1745200000.0,-2467800000.0,-2305800000.0,-2127800000.0,-2450900000.0
OtherEquityAdjustments,-1745200000.0,-2467800000.0,-2305800000.0,-2127800000.0,-2450900000.0
TreasuryStock,19019100000.0,18767400000.0,18469300000.0,18162000000.0,17913500000.0
RetainedEarnings,22757100000.0,22455400000.0,22118000000.0,21857800000.0,21333000000.0
AdditionalPaidInCapital,2262900000.0,2188700000.0,2102300000.0,2061900000.0,1954200000.0
CapitalStock,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0
CommonStock,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0
PreferredStock,0.0,0.0,0.0,0.0,0.0
