,2023-09-30,2023-06-30
TreasurySharesNumber,50231.0,58495.0
OrdinarySharesNumber,4788091.0,4779826.0
ShareIssued,4838322.0,4838321.0
TotalDebt,3480000.0,1542000.0
TangibleBookValue,-6348000.0,894000.0
InvestedCapital,-4173000.0,1009000.0
WorkingCapital,-3975000.0,1129000.0
NetTangibleAssets,-6348000.0,894000.0
CapitalLeaseObligations,1412000.0,1542000.0
CommonStockEquity,-6241000.0,1009000.0
TotalCapitalization,-4173000.0,1009000.0
TotalEquityGrossMinorityInterest,-6241000.0,1009000.0
StockholdersEquity,-6241000.0,1009000.0
RetainedEarnings,-172553000.0,-165214000.0
AdditionalPaidInCapital,166307000.0,166218000.0
CapitalStock,5000.0,5000.0
CommonStock,5000.0,5000.0
TotalLiabilitiesNetMinorityInterest,13222000.0,11142000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,4695000.0,2715000.0
DerivativeProductLiabilities,65000.0,67000.0
TradeandOtherPayablesNonCurrent,1630000.0,1648000.0
LongTermDebtAndCapitalLeaseObligation,3000000.0,1000000.0
LongTermCapitalLeaseObligation,932000.0,1000000.0
LongTermDebt,2068000.0,
CurrentLiabilities,8527000.0,8427000.0
CurrentDebtAndCapitalLeaseObligation,480000.0,542000.0
CurrentCapitalLeaseObligation,480000.0,542000.0
PensionandOtherPostRetirementBenefitPlansCurrent,,1401000.0
PayablesAndAccruedExpenses,8047000.0,7885000.0
CurrentAccruedExpenses,2787000.0,3306000.0
Payables,5260000.0,4579000.0
OtherPayable,204000.0,159000.0
AccountsPayable,5056000.0,4420000.0
TotalAssets,6981000.0,12151000.0
TotalNonCurrentAssets,2429000.0,2595000.0
OtherNonCurrentAssets,201000.0,208000.0
NonCurrentDeferredAssets,0.0,
GoodwillAndOtherIntangibleAssets,107000.0,115000.0
NetPPE,2121000.0,2272000.0
GrossPPE,2121000.0,2272000.0
OtherProperties,845000.0,2272000.0
MachineryFurnitureEquipment,97000.0,
BuildingsAndImprovements,1179000.0,
Properties,0.0,
CurrentAssets,4552000.0,9556000.0
OtherCurrentAssets,2327000.0,2371000.0
RestrictedCash,102000.0,106000.0
Receivables,0.0,0.0
AccountsReceivable,0.0,0.0
CashCashEquivalentsAndShortTermInvestments,2123000.0,7079000.0
CashAndCashEquivalents,2123000.0,7079000.0
