,2023-09-30,2023-03-31,2022-12-31
OrdinarySharesNumber,277793411.0,263143532.0,263143532.0
ShareIssued,277793411.0,263143532.0,263143532.0
NetDebt,36379.0,446943.0,26923.0
TotalDebt,65938.0,450698.0,414157.0
TangibleBookValue,-485130.0,-583982.0,-351767.0
InvestedCapital,-419192.0,-133284.0,62390.0
WorkingCapital,-498634.0,-515681.0,-288262.0
NetTangibleAssets,-485130.0,-583982.0,-351767.0
CommonStockEquity,-485130.0,-583982.0,-351767.0
TotalCapitalization,-485130.0,-500556.0,-272320.0
TotalEquityGrossMinorityInterest,-485130.0,-583982.0,-351767.0
StockholdersEquity,-485130.0,-583982.0,-351767.0
OtherEquityInterest,2187854.0,2147930.0,2147930.0
GainsLossesNotAffectingRetainedEarnings,77020.0,76934.0,77865.0
OtherEquityAdjustments,61994.0,61994.0,61994.0
ForeignCurrencyTranslationAdjustments,15026.0,14940.0,15871.0
RetainedEarnings,-14891618.0,-14492381.0,-14261097.0
CapitalStock,12141614.0,11683535.0,11683535.0
CommonStock,12141614.0,11683535.0,11683535.0
TotalLiabilitiesNetMinorityInterest,780805.0,969142.0,895290.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,83426.0,79447.0
LongTermDebtAndCapitalLeaseObligation,,83426.0,79447.0
LongTermDebt,,83426.0,79447.0
CurrentLiabilities,780805.0,885716.0,815843.0
OtherCurrentLiabilities,32215.0,32215.0,32215.0
CurrentDebtAndCapitalLeaseObligation,65938.0,367272.0,334710.0
CurrentDebt,65938.0,367272.0,334710.0
OtherCurrentBorrowings,65938.0,367272.0,334710.0
PayablesAndAccruedExpenses,682652.0,486229.0,448918.0
CurrentAccruedExpenses,24000.0,24000.0,24000.0
Payables,658652.0,462229.0,424918.0
DuetoRelatedPartiesCurrent,243189.0,77396.0,56520.0
AccountsPayable,415463.0,384833.0,368398.0
TotalAssets,295675.0,385160.0,543523.0
TotalNonCurrentAssets,13504.0,15125.0,15942.0
NetPPE,13504.0,15125.0,15942.0
AccumulatedDepreciation,-10620.0,-9020.0,-8221.0
GrossPPE,24124.0,24145.0,24163.0
MachineryFurnitureEquipment,24124.0,24145.0,24163.0
CurrentAssets,282171.0,370035.0,527581.0
PrepaidAssets,240298.0,314309.0,93229.0
Receivables,12314.0,51971.0,47118.0
AccountsReceivable,12314.0,51971.0,47118.0
CashCashEquivalentsAndShortTermInvestments,29559.0,3755.0,387234.0
CashAndCashEquivalents,29559.0,3755.0,387234.0
CashFinancial,29559.0,3755.0,387234.0
