,2023-06-30,2022-12-31
OrdinarySharesNumber,39015476.0,38999597.0
ShareIssued,39015476.0,38999597.0
TotalDebt,4471000.0,4961000.0
TangibleBookValue,-18090000.0,-5979000.0
InvestedCapital,-18090000.0,-5979000.0
WorkingCapital,18969000.0,31171000.0
NetTangibleAssets,-18090000.0,-5979000.0
CapitalLeaseObligations,4471000.0,4961000.0
CommonStockEquity,-18090000.0,-5979000.0
TotalCapitalization,-18090000.0,-5979000.0
TotalEquityGrossMinorityInterest,-14687000.0,-3007000.0
MinorityInterest,3403000.0,2972000.0
StockholdersEquity,-18090000.0,-5979000.0
GainsLossesNotAffectingRetainedEarnings,1223000.0,436000.0
OtherEquityAdjustments,1223000.0,436000.0
RetainedEarnings,-387996000.0,-375276000.0
AdditionalPaidInCapital,368679000.0,368857000.0
CapitalStock,4000.0,4000.0
CommonStock,4000.0,4000.0
TotalLiabilitiesNetMinorityInterest,47565000.0,49229000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,40743000.0,41877000.0
OtherNonCurrentLiabilities,3527000.0,
EmployeeBenefits,,85000.0
TradeandOtherPayablesNonCurrent,,3576000.0
NonCurrentDeferredLiabilities,33529000.0,34221000.0
NonCurrentDeferredRevenue,33529000.0,34221000.0
LongTermDebtAndCapitalLeaseObligation,3687000.0,3995000.0
LongTermCapitalLeaseObligation,3687000.0,3995000.0
CurrentLiabilities,6822000.0,7352000.0
OtherCurrentLiabilities,1104000.0,122000.0
CurrentDeferredLiabilities,1751000.0,1351000.0
CurrentDeferredRevenue,1751000.0,1351000.0
CurrentDebtAndCapitalLeaseObligation,784000.0,966000.0
CurrentCapitalLeaseObligation,784000.0,966000.0
PensionandOtherPostRetirementBenefitPlansCurrent,,1330000.0
PayablesAndAccruedExpenses,3183000.0,3583000.0
CurrentAccruedExpenses,1682000.0,2470000.0
Payables,1501000.0,1113000.0
TotalTaxPayable,,32000.0
IncomeTaxPayable,,16000.0
AccountsPayable,1501000.0,1081000.0
TotalAssets,32878000.0,46222000.0
TotalNonCurrentAssets,7087000.0,7699000.0
OtherNonCurrentAssets,341000.0,339000.0
NonCurrentAccountsReceivable,,8000.0
NetPPE,6746000.0,7352000.0
AccumulatedDepreciation,,-551000.0
GrossPPE,6746000.0,7903000.0
Leases,,272000.0
ConstructionInProgress,,0.0
OtherProperties,6746000.0,6983000.0
MachineryFurnitureEquipment,,648000.0
Properties,,0.0
CurrentAssets,25791000.0,38523000.0
OtherCurrentAssets,217000.0,763000.0
RestrictedCash,9736000.0,
PrepaidAssets,444000.0,492000.0
CashCashEquivalentsAndShortTermInvestments,15394000.0,37268000.0
OtherShortTermInvestments,1902000.0,2872000.0
CashAndCashEquivalents,13492000.0,34396000.0
