,2023-05-31,2023-02-28
OrdinarySharesNumber,43958259.0,43074940.0
ShareIssued,43958259.0,43074940.0
NetDebt,4751773.0,4670692.0
TotalDebt,4752472.0,4757876.0
TangibleBookValue,-2756273.0,-2818207.0
InvestedCapital,1996199.0,1939669.0
WorkingCapital,-5295736.0,-5249033.0
NetTangibleAssets,-2756273.0,-2818207.0
CommonStockEquity,-2756273.0,-2818207.0
TotalCapitalization,-2756273.0,-2818207.0
TotalEquityGrossMinorityInterest,-2756273.0,-2818207.0
StockholdersEquity,-2756273.0,-2818207.0
OtherEquityInterest,5962634.0,6046486.0
GainsLossesNotAffectingRetainedEarnings,-235775.0,-230816.0
ForeignCurrencyTranslationAdjustments,-235775.0,-230816.0
RetainedEarnings,-27557357.0,-27477611.0
CapitalStock,19074225.0,18843734.0
CommonStock,19074225.0,18843734.0
TotalLiabilitiesNetMinorityInterest,5517028.0,5624178.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0
CurrentLiabilities,5517028.0,5624178.0
CurrentDebtAndCapitalLeaseObligation,4752472.0,4757876.0
CurrentDebt,4752472.0,4757876.0
OtherCurrentBorrowings,4733092.0,4733092.0
CurrentNotesPayable,19380.0,24784.0
PayablesAndAccruedExpenses,764556.0,866302.0
Payables,764556.0,866302.0
DuetoRelatedPartiesCurrent,277197.0,196605.0
AccountsPayable,487359.0,669697.0
TotalAssets,2760755.0,2805971.0
TotalNonCurrentAssets,2539463.0,2430826.0
NetPPE,2539463.0,2430826.0
CurrentAssets,221292.0,375145.0
OtherCurrentAssets,140904.0,
PrepaidAssets,,177133.0
Receivables,79689.0,110828.0
LoansReceivable,20215.0,20207.0
AccountsReceivable,59474.0,90621.0
CashCashEquivalentsAndShortTermInvestments,699.0,87184.0
CashAndCashEquivalents,699.0,87184.0
CashFinancial,699.0,87184.0
