,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,25658396.0,25561994.0,25504378.0,25353119.0
ShareIssued,25658396.0,25561994.0,25504378.0,25353119.0
TotalDebt,5781000.0,6159000.0,6532000.0,6524000.0
TangibleBookValue,12682000.0,12333000.0,6668000.0,8324000.0
InvestedCapital,22629000.0,22818000.0,17687000.0,19495000.0
WorkingCapital,16764000.0,16745000.0,11624000.0,13543000.0
NetTangibleAssets,12682000.0,12333000.0,6668000.0,8324000.0
CapitalLeaseObligations,44000.0,66000.0,86000.0,107000.0
CommonStockEquity,16892000.0,16725000.0,11241000.0,13078000.0
TotalCapitalization,21089000.0,21278000.0,16348000.0,18462000.0
TotalEquityGrossMinorityInterest,16892000.0,16725000.0,11241000.0,13078000.0
StockholdersEquity,16892000.0,16725000.0,11241000.0,13078000.0
RetainedEarnings,-101814000.0,-101235000.0,-105794000.0,-103134000.0
AdditionalPaidInCapital,118680000.0,117934000.0,117009000.0,116187000.0
CapitalStock,26000.0,26000.0,26000.0,25000.0
CommonStock,26000.0,26000.0,26000.0,25000.0
TotalLiabilitiesNetMinorityInterest,14634000.0,14207000.0,12687000.0,11952000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,4241000.0,4619000.0,5193000.0,5491000.0
LongTermDebtAndCapitalLeaseObligation,4241000.0,4619000.0,5193000.0,5491000.0
LongTermCapitalLeaseObligation,44000.0,66000.0,86000.0,107000.0
LongTermDebt,4197000.0,4553000.0,5107000.0,5384000.0
CurrentLiabilities,10393000.0,9588000.0,7494000.0,6461000.0
CurrentDebtAndCapitalLeaseObligation,1540000.0,1540000.0,1339000.0,1033000.0
CurrentDebt,1540000.0,1540000.0,1339000.0,1033000.0
OtherCurrentBorrowings,1540000.0,1540000.0,1339000.0,1033000.0
PayablesAndAccruedExpenses,8853000.0,8048000.0,6155000.0,5428000.0
CurrentAccruedExpenses,7141000.0,5748000.0,4922000.0,3662000.0
Payables,1712000.0,2300000.0,1233000.0,1766000.0
AccountsPayable,1712000.0,2300000.0,1233000.0,1766000.0
TotalAssets,31526000.0,30932000.0,23928000.0,25030000.0
TotalNonCurrentAssets,4369000.0,4599000.0,4810000.0,5026000.0
OtherNonCurrentAssets,12000.0,12000.0,12000.0,12000.0
GoodwillAndOtherIntangibleAssets,4210000.0,4392000.0,4573000.0,4754000.0
OtherIntangibleAssets,,,,4754000.0
NetPPE,147000.0,195000.0,225000.0,260000.0
AccumulatedDepreciation,-383000.0,-375000.0,-365000.0,-352000.0
GrossPPE,530000.0,570000.0,590000.0,612000.0
Leases,71000.0,71000.0,71000.0,71000.0
ConstructionInProgress,0.0,0.0,0.0,12000.0
OtherProperties,161000.0,52000.0,52000.0,52000.0
MachineryFurnitureEquipment,298000.0,298000.0,298000.0,289000.0
BuildingsAndImprovements,,149000.0,169000.0,188000.0
Properties,0.0,0.0,0.0,0.0
CurrentAssets,27157000.0,26333000.0,19118000.0,20004000.0
OtherCurrentAssets,541000.0,867000.0,1099000.0,1290000.0
Inventory,1051000.0,816000.0,437000.0,557000.0
Receivables,3495000.0,3084000.0,2874000.0,1852000.0
AccountsReceivable,3495000.0,3084000.0,2874000.0,1852000.0
AllowanceForDoubtfulAccountsReceivable,-136000.0,-186000.0,-176000.0,-262000.0
GrossAccountsReceivable,3631000.0,3270000.0,3050000.0,2114000.0
CashCashEquivalentsAndShortTermInvestments,22070000.0,21566000.0,14708000.0,16305000.0
CashAndCashEquivalents,22070000.0,21566000.0,14708000.0,16305000.0
