,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,711231.0,711231.0,711231.0,711231.0,711231.0
OrdinarySharesNumber,32548780.0,32342110.0,32411537.0,32174741.0,32059319.0
ShareIssued,33260011.0,33053341.0,33122768.0,32885972.0,32770550.0
NetDebt,6255000.0,46423000.0,28053000.0,37184000.0,31888000.0
TotalDebt,112940000.0,125346000.0,102503000.0,85713000.0,82530000.0
TangibleBookValue,121475000.0,118698000.0,119237000.0,118402000.0,130483000.0
InvestedCapital,158668000.0,175936000.0,163166000.0,165586000.0,173472000.0
WorkingCapital,55900000.0,67921000.0,60840000.0,21769000.0,31101000.0
NetTangibleAssets,121475000.0,118698000.0,119237000.0,118402000.0,130483000.0
CapitalLeaseObligations,75747000.0,75042000.0,65567000.0,45684000.0,46858000.0
CommonStockEquity,121475000.0,125632000.0,126230000.0,125557000.0,137800000.0
TotalCapitalization,145215000.0,162084000.0,149889000.0,125464000.0,138516000.0
TotalEquityGrossMinorityInterest,121475000.0,125632000.0,126230000.0,125557000.0,137800000.0
StockholdersEquity,121475000.0,125632000.0,126230000.0,125557000.0,137800000.0
TreasuryStock,6540000.0,6540000.0,6540000.0,6540000.0,6540000.0
RetainedEarnings,-62047000.0,-57682000.0,-57022000.0,-56767000.0,-44172000.0
AdditionalPaidInCapital,189729000.0,189523000.0,189461000.0,188535000.0,188184000.0
CapitalStock,333000.0,331000.0,331000.0,329000.0,328000.0
CommonStock,333000.0,331000.0,331000.0,329000.0,328000.0
PreferredStock,0.0,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,295418000.0,254590000.0,242979000.0,218630000.0,229355000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,79502000.0,94046000.0,77168000.0,38243000.0,40119000.0
NonCurrentAccruedExpenses,338000.0,307000.0,342000.0,311000.0,277000.0
NonCurrentDeferredLiabilities,1357000.0,1440000.0,1590000.0,1593000.0,1850000.0
