,2023-06-30,2022-12-31
OrdinarySharesNumber,13204300900.0,13204300900.0
ShareIssued,13204300900.0,13204300900.0
NetDebt,620718000000.0,608057000000.0
TotalDebt,625630000000.0,612391000000.0
TangibleBookValue,-555806000000.0,-506692000000.0
InvestedCapital,73237000000.0,112921000000.0
WorkingCapital,-713102000000.0,-687734000000.0
NetTangibleAssets,-555806000000.0,-506692000000.0
CapitalLeaseObligations,865000000.0,1158000000.0
CommonStockEquity,-551528000000.0,-499470000000.0
TotalCapitalization,-508574000000.0,-474202000000.0
TotalEquityGrossMinorityInterest,-644203000000.0,-599074000000.0
MinorityInterest,-92675000000.0,-99604000000.0
StockholdersEquity,-551528000000.0,-499470000000.0
RetainedEarnings,-645756000000.0,-605913000000.0
CapitalStock,4226000000.0,4226000000.0
CommonStock,4226000000.0,4226000000.0
TotalLiabilitiesNetMinorityInterest,2388200000000.0,2437412000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,96634000000.0,84489000000.0
TradeandOtherPayablesNonCurrent,2936000000.0,11352000000.0
NonCurrentDeferredRevenue,3031000000.0,3207000000.0
NonCurrentDeferredTaxesLiabilities,47357000000.0,47869000000.0
LongTermDebtAndCapitalLeaseObligation,43310000000.0,25268000000.0
LongTermCapitalLeaseObligation,356000000.0,556000000.0
LongTermDebt,42954000000.0,25268000000.0
CurrentLiabilities,2291566000000.0,2352923000000.0
CurrentDebtAndCapitalLeaseObligation,582320000000.0,587123000000.0
CurrentCapitalLeaseObligation,509000000.0,602000000.0
CurrentDebt,581811000000.0,587123000000.0
CurrentProvisions,56901000000.0,56909000000.0
Payables,900418000000.0,1044779000000.0
OtherPayable,239856000000.0,301527000000.0
TotalTaxPayable,58601000000.0,42515000000.0
AccountsPayable,601961000000.0,1002264000000.0
TotalAssets,1743997000000.0,1838338000000.0
TotalNonCurrentAssets,165533000000.0,173149000000.0
NonCurrentDeferredTaxesAssets,127000000.0,66000000.0
InvestmentinFinancialAssets,3950000000.0,4237000000.0
AvailableForSaleSecurities,1240000000.0,1275000000.0
FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,2710000000.0,2962000000.0
LongTermEquityInvestment,27141000000.0,25893000000.0
InvestmentsinJointVenturesatCost,16143000000.0,
InvestmentsinAssociatesatCost,10998000000.0,
InvestmentProperties,58812000000.0,63062000000.0
GoodwillAndOtherIntangibleAssets,4278000000.0,7222000000.0
OtherIntangibleAssets,3198000000.0,6076000000.0
Goodwill,1080000000.0,1146000000.0
NetPPE,70424000000.0,71342000000.0
AccumulatedDepreciation,,-41150000000.0
GrossPPE,70424000000.0,71342000000.0
ConstructionInProgress,1055000000.0,53742000000.0
OtherProperties,69369000000.0,71342000000.0
MachineryFurnitureEquipment,,14225000000.0
BuildingsAndImprovements,,31001000000.0
Properties,,0.0
CurrentAssets,1578464000000.0,1665189000000.0
AssetsHeldForSaleCurrent,98390000000.0,102894000000.0
CurrentDeferredAssets,3066000000.0,3025000000.0
RestrictedCash,9334000000.0,9971000000.0
PrepaidAssets,118325000000.0,131443000000.0
Inventory,1086884000000.0,1136616000000.0
OtherInventories,896000000.0,532000000.0
FinishedGoods,1085988000000.0,1136084000000.0
OtherReceivables,,212095000000.0
TaxesReceivable,29545000000.0,29864000000.0
AccountsReceivable,224930000000.0,228911000000.0
CashCashEquivalentsAndShortTermInvestments,7990000000.0,22465000000.0
OtherShortTermInvestments,3943000000.0,18131000000.0
CashAndCashEquivalents,4047000000.0,4334000000.0
CashFinancial,4047000000.0,4334000000.0
