,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,19000000.0,19000000.0,19000000.0,19000000.0,19000000.0
OrdinarySharesNumber,1834000000.0,1830000000.0,1781000000.0,1781000000.0,1781000000.0
ShareIssued,1853000000.0,1849000000.0,1800000000.0,1800000000.0,1800000000.0
NetDebt,40498000000.0,32249000000.0,35731000000.0,38119000000.0,39907000000.0
TotalDebt,47690000000.0,49895000000.0,47189000000.0,48518000000.0,48377000000.0
TangibleBookValue,-21709000000.0,9149000000.0,6251000000.0,6094000000.0,3935000000.0
InvestedCapital,148411000000.0,145708000000.0,144799000000.0,146377000000.0,144526000000.0
WorkingCapital,-5062000000.0,1624000000.0,1940000000.0,207000000.0,-158000000.0
NetTangibleAssets,-21709000000.0,9149000000.0,6251000000.0,6094000000.0,3935000000.0
CapitalLeaseObligations,,3464000000.0,,,
CommonStockEquity,100721000000.0,99277000000.0,97610000000.0,97859000000.0,96149000000.0
TotalCapitalization,142324000000.0,141378000000.0,142154000000.0,142925000000.0,141277000000.0
TotalEquityGrossMinorityInterest,105501000000.0,113012000000.0,110942000000.0,110370000000.0,108878000000.0
MinorityInterest,4780000000.0,13735000000.0,13332000000.0,12511000000.0,12729000000.0
StockholdersEquity,100721000000.0,99277000000.0,97610000000.0,97859000000.0,96149000000.0
GainsLossesNotAffectingRetainedEarnings,-3502000000.0,-3292000000.0,-4413000000.0,-4389000000.0,-4478000000.0
OtherEquityAdjustments,-3502000000.0,-3292000000.0,-4413000000.0,-4389000000.0,-4478000000.0
TreasuryStock,907000000.0,907000000.0,907000000.0,907000000.0,907000000.0
RetainedEarnings,47490000000.0,46093000000.0,45794000000.0,46236000000.0,44955000000.0
CapitalStock,57640000000.0,57383000000.0,57136000000.0,56919000000.0,56579000000.0
CommonStock,57640000000.0,57383000000.0,57136000000.0,56919000000.0,56579000000.0
PreferredStock,0.0,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,92273000000.0,92567000000.0,92841000000.0,94488000000.0,93246000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,61240000000.0,61428000000.0,64607000000.0,66432000000.0,66176000000.0
OtherNonCurrentLiabilities,12596000000.0,8605000000.0,12759000000.0,13232000000.0,12812000000.0
NonCurrentDeferredLiabilities,7041000000.0,7258000000.0,7304000000.0,8134000000.0,8236000000.0
NonCurrentDeferredTaxesLiabilities,7041000000.0,7258000000.0,7304000000.0,8134000000.0,8236000000.0
LongTermDebtAndCapitalLeaseObligation,41603000000.0,45565000000.0,44544000000.0,45066000000.0,45128000000.0
LongTermCapitalLeaseObligation,,3464000000.0,,,
LongTermDebt,41603000000.0,42101000000.0,44544000000.0,45066000000.0,45128000000.0
CurrentLiabilities,31033000000.0,31139000000.0,28234000000.0,28056000000.0,27070000000.0
OtherCurrentLiabilities,6270000000.0,6138000000.0,6474000000.0,6013000000.0,5672000000.0
CurrentDeferredLiabilities,,6138000000.0,,,5672000000.0
CurrentDeferredRevenue,,6138000000.0,,,5672000000.0
CurrentDebtAndCapitalLeaseObligation,6087000000.0,4330000000.0,2645000000.0,3452000000.0,3249000000.0
CurrentDebt,6087000000.0,4330000000.0,2645000000.0,3452000000.0,3249000000.0
PayablesAndAccruedExpenses,18676000000.0,20671000000.0,19115000000.0,18591000000.0,18149000000.0
CurrentAccruedExpenses,,3270000000.0,,,
Payables,,17401000000.0,,,
TotalTaxPayable,,2276000000.0,,,
IncomeTaxPayable,,2276000000.0,,,
AccountsPayable,,15125000000.0,,,
TotalAssets,197774000000.0,205579000000.0,203783000000.0,204858000000.0,202124000000.0
TotalNonCurrentAssets,171803000000.0,172816000000.0,173609000000.0,176595000000.0,175212000000.0
OtherNonCurrentAssets,10968000000.0,11076000000.0,10004000000.0,9915000000.0,9363000000.0
NonCurrentDeferredAssets,,33591000000.0,34607000000.0,36949000000.0,36266000000.0
InvestmentsAndAdvances,3084000000.0,3080000000.0,3062000000.0,3387000000.0,3169000000.0
InvestmentinFinancialAssets,,392000000.0,,,
LongTermEquityInvestment,,2688000000.0,,,
GoodwillAndOtherIntangibleAssets,122430000000.0,90128000000.0,91359000000.0,91765000000.0,92214000000.0
OtherIntangibleAssets,45364000000.0,13061000000.0,13478000000.0,13887000000.0,14347000000.0
Goodwill,77066000000.0,77067000000.0,77881000000.0,77878000000.0,77867000000.0
