,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,116231999.0,116151716.0,115584520.0,115218229.0
ShareIssued,116231999.0,116151716.0,115584520.0,115218229.0
TotalDebt,26176000.0,26517000.0,25858000.0,25796000.0
TangibleBookValue,81797000.0,87906000.0,92468000.0,90152000.0
InvestedCapital,324549000.0,333806000.0,340802000.0,341373000.0
WorkingCapital,81788000.0,91699000.0,99404000.0,98928000.0
NetTangibleAssets,81797000.0,87906000.0,92468000.0,90152000.0
CapitalLeaseObligations,26176000.0,26517000.0,25858000.0,25796000.0
CommonStockEquity,324549000.0,333806000.0,340802000.0,341373000.0
TotalCapitalization,324549000.0,333806000.0,340802000.0,341373000.0
TotalEquityGrossMinorityInterest,324549000.0,333806000.0,340802000.0,341373000.0
StockholdersEquity,324549000.0,333806000.0,340802000.0,341373000.0
GainsLossesNotAffectingRetainedEarnings,-49000.0,-49000.0,7000.0,9000.0
OtherEquityAdjustments,-49000.0,-49000.0,7000.0,9000.0
RetainedEarnings,-25314000.0,-9576000.0,5152000.0,11252000.0
AdditionalPaidInCapital,349900000.0,343419000.0,335631000.0,330100000.0
CapitalStock,12000.0,12000.0,12000.0,12000.0
CommonStock,12000.0,12000.0,12000.0,12000.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,67159000.0,71433000.0,72239000.0,79839000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,42099000.0,47192000.0,50562000.0,53817000.0
OtherNonCurrentLiabilities,3555000.0,3424000.0,3727000.0,4135000.0
NonCurrentDeferredLiabilities,15820000.0,20668000.0,23417000.0,25666000.0
NonCurrentDeferredRevenue,1946000.0,3479000.0,3017000.0,4325000.0
NonCurrentDeferredTaxesLiabilities,13874000.0,17189000.0,20400000.0,21341000.0
LongTermDebtAndCapitalLeaseObligation,22724000.0,23100000.0,23418000.0,24016000.0
LongTermCapitalLeaseObligation,22724000.0,23100000.0,23418000.0,24016000.0
CurrentLiabilities,25060000.0,24241000.0,21677000.0,26022000.0
OtherCurrentLiabilities,1830000.0,2865000.0,2497000.0,4075000.0
CurrentDeferredLiabilities,7382000.0,7271000.0,6886000.0,8207000.0
CurrentDeferredRevenue,7382000.0,7271000.0,6886000.0,8207000.0
CurrentDebtAndCapitalLeaseObligation,3452000.0,3417000.0,2440000.0,1780000.0
CurrentCapitalLeaseObligation,3452000.0,3417000.0,2440000.0,1780000.0
PensionandOtherPostRetirementBenefitPlansCurrent,4593000.0,3200000.0,2466000.0,4101000.0
PayablesAndAccruedExpenses,7803000.0,7488000.0,7388000.0,7859000.0
CurrentAccruedExpenses,567000.0,394000.0,1417000.0,1403000.0
Payables,7236000.0,7094000.0,5971000.0,6456000.0
DuetoRelatedPartiesCurrent,1280000.0,1280000.0,,0.0
TotalTaxPayable,3455000.0,3455000.0,3486000.0,3485000.0
IncomeTaxPayable,3455000.0,3455000.0,3486000.0,3485000.0
AccountsPayable,2501000.0,2359000.0,2485000.0,2971000.0
TotalAssets,391708000.0,405239000.0,413041000.0,421212000.0
TotalNonCurrentAssets,284860000.0,289299000.0,291960000.0,296262000.0
OtherNonCurrentAssets,3194000.0,3346000.0,3340000.0,3579000.0
GoodwillAndOtherIntangibleAssets,242752000.0,245900000.0,248334000.0,251221000.0
OtherIntangibleAssets,158773000.0,161921000.0,164355000.0,167242000.0
Goodwill,83979000.0,83979000.0,83979000.0,83979000.0
NetPPE,38914000.0,40053000.0,40286000.0,41462000.0
AccumulatedDepreciation,-7902000.0,-7103000.0,-6174000.0,-5188000.0
GrossPPE,46816000.0,47156000.0,46460000.0,46650000.0
Leases,16136000.0,16085000.0,16085000.0,16085000.0
ConstructionInProgress,216000.0,412000.0,145000.0,315000.0
OtherProperties,20400000.0,20827000.0,20979000.0,21483000.0
MachineryFurnitureEquipment,10064000.0,9832000.0,9251000.0,8767000.0
Properties,0.0,0.0,0.0,0.0
CurrentAssets,106848000.0,115940000.0,121081000.0,124950000.0
OtherCurrentAssets,4083000.0,4180000.0,5657000.0,6395000.0
Receivables,6137000.0,8611000.0,1819000.0,30290000.0
AccountsReceivable,6137000.0,8611000.0,1819000.0,30290000.0
CashCashEquivalentsAndShortTermInvestments,96628000.0,103149000.0,113605000.0,88265000.0
OtherShortTermInvestments,75383000.0,82161000.0,90699000.0,54875000.0
CashAndCashEquivalents,21245000.0,20988000.0,22906000.0,33390000.0
CashFinancial,,,,33390000.0
