,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,1045470249.0,1041809729.0,1037678033.0,1039651210.0,1039269638.0
OrdinarySharesNumber,2531633273.0,2535293793.0,2539425489.0,2537452312.0,2537833884.0
ShareIssued,3577103522.0,3577103522.0,3577103522.0,3577103522.0,3577103522.0
NetDebt,28214000000.0,26254000000.0,31251000000.0,21039000000.0,17997000000.0
TotalDebt,35055000000.0,34859000000.0,36911000000.0,30746000000.0,30691000000.0
TangibleBookValue,-1627000000.0,864000000.0,-2167000000.0,5768000000.0,4518000000.0
InvestedCapital,72636000000.0,76105000000.0,75604000000.0,77580000000.0,76682000000.0
WorkingCapital,6474000000.0,8860000000.0,6583000000.0,10271000000.0,11483000000.0
NetTangibleAssets,-1627000000.0,864000000.0,-2167000000.0,5768000000.0,4518000000.0
CommonStockEquity,37581000000.0,41246000000.0,38693000000.0,46834000000.0,45991000000.0
TotalCapitalization,71264000000.0,75218000000.0,72765000000.0,74908000000.0,74736000000.0
TotalEquityGrossMinorityInterest,37635000000.0,41300000000.0,38742000000.0,46905000000.0,46058000000.0
MinorityInterest,54000000.0,54000000.0,49000000.0,71000000.0,67000000.0
StockholdersEquity,37581000000.0,41246000000.0,38693000000.0,46834000000.0,45991000000.0
GainsLossesNotAffectingRetainedEarnings,-5161000000.0,-4916000000.0,-4900000000.0,-4883000000.0,-4768000000.0
OtherEquityAdjustments,-5161000000.0,-4916000000.0,-4900000000.0,-4883000000.0,-4768000000.0
TreasuryStock,57450000000.0,57066000000.0,56612000000.0,56577000000.0,56489000000.0
RetainedEarnings,53895000000.0,57082000000.0,54198000000.0,62039000000.0,61081000000.0
AdditionalPaidInCapital,44509000000.0,44358000000.0,44219000000.0,44467000000.0,44379000000.0
CapitalStock,1788000000.0,1788000000.0,1788000000.0,1788000000.0,1788000000.0
CommonStock,1788000000.0,1788000000.0,1788000000.0,1788000000.0,1788000000.0
TotalLiabilitiesNetMinorityInterest,69040000000.0,65427000000.0,65727000000.0,60891000000.0,63102000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,43346000000.0,42333000000.0,42333000000.0,37760000000.0,38863000000.0
OtherNonCurrentLiabilities,8792000000.0,7343000000.0,7265000000.0,8244000000.0,8323000000.0
NonCurrentDeferredLiabilities,871000000.0,1018000000.0,996000000.0,1442000000.0,1795000000.0
NonCurrentDeferredTaxesLiabilities,871000000.0,1018000000.0,996000000.0,1442000000.0,1795000000.0
LongTermDebtAndCapitalLeaseObligation,33683000000.0,33972000000.0,34072000000.0,28074000000.0,28745000000.0
LongTermDebt,33683000000.0,33972000000.0,34072000000.0,28074000000.0,28745000000.0
CurrentLiabilities,25694000000.0,23094000000.0,23394000000.0,23131000000.0,24239000000.0
CurrentDebtAndCapitalLeaseObligation,1372000000.0,887000000.0,2839000000.0,2672000000.0,1946000000.0
CurrentDebt,1372000000.0,887000000.0,2839000000.0,2672000000.0,1946000000.0
PayablesAndAccruedExpenses,24322000000.0,22207000000.0,20555000000.0,20459000000.0,22293000000.0
CurrentAccruedExpenses,15766000000.0,14840000000.0,13747000000.0,13000000000.0,14159000000.0
Payables,8556000000.0,7367000000.0,6808000000.0,7459000000.0,8134000000.0
DividendsPayable,1985000000.0,1877000000.0,1877000000.0,1907000000.0,1884000000.0
TotalTaxPayable,2649000000.0,1981000000.0,1489000000.0,1872000000.0,1986000000.0
IncomeTaxPayable,2649000000.0,1981000000.0,1489000000.0,1872000000.0,1986000000.0
AccountsPayable,3922000000.0,3509000000.0,3442000000.0,3680000000.0,4264000000.0
TotalAssets,106675000000.0,106727000000.0,104469000000.0,107796000000.0,109160000000.0
TotalNonCurrentAssets,74507000000.0,74773000000.0,74492000000.0,74394000000.0,73438000000.0
OtherNonCurrentAssets,11996000000.0,10559000000.0,10187000000.0,10280000000.0,9528000000.0
InvestmentsAndAdvances,252000000.0,1306000000.0,1214000000.0,1290000000.0,1015000000.0
GoodwillAndOtherIntangibleAssets,39208000000.0,40382000000.0,40860000000.0,41066000000.0,41473000000.0
OtherIntangibleAssets,18011000000.0,19199000000.0,19665000000.0,19857000000.0,20269000000.0
Goodwill,21197000000.0,21183000000.0,21195000000.0,21209000000.0,21204000000.0
NetPPE,23051000000.0,22526000000.0,22231000000.0,21758000000.0,21422000000.0
AccumulatedDepreciation,-18266000000.0,-18446000000.0,-18432000000.0,-18256000000.0,-17985000000.0
GrossPPE,41317000000.0,40972000000.0,40663000000.0,40014000000.0,39407000000.0
ConstructionInProgress,8262000000.0,,,,9186000000.0
MachineryFurnitureEquipment,17763000000.0,,,,16760000000.0
BuildingsAndImprovements,14966000000.0,,,,13166000000.0
LandAndImprovements,326000000.0,,,,295000000.0
Properties,0.0,,,,0.0
CurrentAssets,32168000000.0,31954000000.0,29977000000.0,33402000000.0,35722000000.0
OtherCurrentAssets,8368000000.0,6656000000.0,6639000000.0,6737000000.0,7169000000.0
Inventory,6358000000.0,6131000000.0,5930000000.0,5863000000.0,5911000000.0
InventoriesAdjustmentsAllowances,,-469000000.0,-413000000.0,-350000000.0,
FinishedGoods,,1840000000.0,1841000000.0,1883000000.0,
RawMaterials,,4760000000.0,4502000000.0,4330000000.0,
Receivables,10349000000.0,10394000000.0,11030000000.0,10415000000.0,9450000000.0
AccountsReceivable,10349000000.0,10394000000.0,11030000000.0,10415000000.0,9450000000.0
AllowanceForDoubtfulAccountsReceivable,-88000000.0,-85000000.0,-86000000.0,-76000000.0,-72000000.0
GrossAccountsReceivable,10437000000.0,10479000000.0,11116000000.0,10491000000.0,9522000000.0
CashCashEquivalentsAndShortTermInvestments,7093000000.0,8773000000.0,6378000000.0,10387000000.0,13192000000.0
OtherShortTermInvestments,252000000.0,168000000.0,718000000.0,680000000.0,498000000.0
CashAndCashEquivalents,6841000000.0,8605000000.0,5660000000.0,9707000000.0,12694000000.0
