,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,1882948892.0,1843884672.0,1814145600.0,1718587875.0,1648007022.0
PreferredSharesNumber,284564527.0,280500000.0,353564527.0,353564532.0,353564532.0
OrdinarySharesNumber,3598862582.0,3637926802.0,3667665874.0,3763223599.0,3833804452.0
ShareIssued,5481811474.0,5481811474.0,5481811474.0,5481811474.0,5481811474.0
NetDebt,,,31952000000.0,29802000000.0,36213000000.0
TotalDebt,219471000000.0,202476000000.0,187285000000.0,192238000000.0,195392000000.0
TangibleBookValue,132604000000.0,126435000000.0,126078000000.0,126458000000.0,125126000000.0
InvestedCapital,385739000000.0,363743000000.0,348028000000.0,353958000000.0,356149000000.0
NetTangibleAssets,152052000000.0,145883000000.0,145526000000.0,145906000000.0,144574000000.0
CapitalLeaseObligations,19000000.0,,,,22000000.0
CommonStockEquity,166287000000.0,161267000000.0,160743000000.0,161720000000.0,160779000000.0
PreferredStockEquity,19448000000.0,19448000000.0,19448000000.0,19448000000.0,19448000000.0
TotalCapitalization,393304000000.0,370750000000.0,350823000000.0,354634000000.0,355075000000.0
TotalEquityGrossMinorityInterest,187443000000.0,182373000000.0,181952000000.0,183220000000.0,182213000000.0
MinorityInterest,1708000000.0,1658000000.0,1761000000.0,2052000000.0,1986000000.0
StockholdersEquity,185735000000.0,180715000000.0,180191000000.0,181168000000.0,180227000000.0
OtherEquityInterest,,-429000000.0,-429000000.0,-429000000.0,-429000000.0
GainsLossesNotAffectingRetainedEarnings,-11580000000.0,-15877000000.0,-13441000000.0,-12572000000.0,-13362000000.0
TreasuryStock,92960000000.0,91215000000.0,89860000000.0,86049000000.0,82853000000.0
RetainedEarnings,201136000000.0,199287000000.0,195164000000.0,191688000000.0,187968000000.0
AdditionalPaidInCapital,60555000000.0,60365000000.0,60173000000.0,59946000000.0,60319000000.0
CapitalStock,28584000000.0,28584000000.0,28584000000.0,28584000000.0,28584000000.0
CommonStock,9136000000.0,9136000000.0,9136000000.0,9136000000.0,9136000000.0
PreferredStock,19448000000.0,19448000000.0,19448000000.0,19448000000.0,19448000000.0
TotalLiabilitiesNetMinorityInterest,1745025000000.0,1726888000000.0,1694368000000.0,1703180000000.0,1698807000000.0
DerivativeProductLiabilities,18495000000.0,23463000000.0,21431000000.0,16897000000.0,20067000000.0
LongTermDebtAndCapitalLeaseObligation,207588000000.0,190035000000.0,170632000000.0,173466000000.0,174870000000.0
LongTermCapitalLeaseObligation,19000000.0,,,,22000000.0
LongTermDebt,207569000000.0,190035000000.0,170632000000.0,173466000000.0,174848000000.0
CurrentDebtAndCapitalLeaseObligation,11883000000.0,12441000000.0,16653000000.0,18772000000.0,20522000000.0
CurrentDebt,11883000000.0,12441000000.0,16653000000.0,18772000000.0,20522000000.0
OtherCurrentBorrowings,11883000000.0,12441000000.0,16653000000.0,18772000000.0,20522000000.0
PayablesAndAccruedExpenses,,66050000000.0,73466000000.0,69181000000.0,69056000000.0
CurrentAccruedExpenses,,66050000000.0,73466000000.0,69181000000.0,69056000000.0
TotalAssets,1932468000000.0,1909261000000.0,1876320000000.0,1886400000000.0,1881020000000.0
InvestmentsAndAdvances,480202000000.0,488629000000.0,520465000000.0,572207000000.0,534290000000.0
HeldToMaturitySecurities,262576000000.0,266938000000.0,272228000000.0,276929000000.0,297059000000.0
AvailableForSaleSecurities,28639000000.0,138405000000.0,150378000000.0,163151000000.0,27835000000.0
TradingSecurities,53214000000.0,57238000000.0,76710000000.0,113329000000.0,86133000000.0
LongTermEquityInvestment,10248000000.0,9586000000.0,9577000000.0,9729000000.0,9669000000.0
GoodwillAndOtherIntangibleAssets,33683000000.0,34832000000.0,34665000000.0,35262000000.0,35653000000.0
OtherIntangibleAssets,8508000000.0,9658000000.0,9490000000.0,10089000000.0,10480000000.0
Goodwill,25175000000.0,25174000000.0,25175000000.0,25173000000.0,25173000000.0
NetPPE,18236000000.0,17603000000.0,17561000000.0,17831000000.0,17977000000.0
GrossPPE,18236000000.0,17603000000.0,17561000000.0,17831000000.0,17977000000.0
OtherProperties,18236000000.0,17603000000.0,17561000000.0,17831000000.0,17977000000.0
Receivables,53724000000.0,51018000000.0,52067000000.0,50787000000.0,44363000000.0
OtherReceivables,19250000000.0,18875000000.0,17830000000.0,17300000000.0,17247000000.0
AccountsReceivable,34474000000.0,32143000000.0,34237000000.0,33487000000.0,27116000000.0
OtherShortTermInvestments,125525000000.0,16462000000.0,11572000000.0,9069000000.0,113594000000.0
CashAndCashEquivalents,237219000000.0,217896000000.0,155333000000.0,162436000000.0,159157000000.0
CashFinancial,33026000000.0,30815000000.0,31915000000.0,31958000000.0,34596000000.0
