,2023-06-30,2022-12-31
OrdinarySharesNumber,1743838.0,22501306.0
ShareIssued,1743838.0,22501306.0
NetDebt,1274000.0,3557000.0
TotalDebt,4727000.0,5425000.0
TangibleBookValue,-17270000.0,-2871000.0
InvestedCapital,-7707000.0,7111000.0
WorkingCapital,-12931000.0,146000.0
NetTangibleAssets,-17270000.0,-2871000.0
CapitalLeaseObligations,433000.0,470000.0
CommonStockEquity,-12001000.0,2156000.0
TotalCapitalization,-11063000.0,5838000.0
TotalEquityGrossMinorityInterest,-12001000.0,2156000.0
StockholdersEquity,-12001000.0,2156000.0
GainsLossesNotAffectingRetainedEarnings,-702000.0,-537000.0
ForeignCurrencyTranslationAdjustments,-702000.0,-537000.0
RetainedEarnings,-63029000.0,-30020000.0
AdditionalPaidInCapital,,32713000.0
CapitalStock,51730000.0,0.0
CommonStock,51730000.0,0.0
TotalLiabilitiesNetMinorityInterest,22259000.0,9132000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,5271000.0,4207000.0
OtherNonCurrentLiabilities,,85000.0
TradeandOtherPayablesNonCurrent,3930000.0,
LongTermDebtAndCapitalLeaseObligation,1341000.0,4122000.0
LongTermCapitalLeaseObligation,403000.0,440000.0
LongTermDebt,938000.0,3682000.0
CurrentLiabilities,16988000.0,4925000.0
OtherCurrentLiabilities,856000.0,
CurrentDeferredLiabilities,3050000.0,50000.0
CurrentDeferredRevenue,,50000.0
CurrentDebtAndCapitalLeaseObligation,3386000.0,1303000.0
CurrentCapitalLeaseObligation,30000.0,30000.0
CurrentDebt,3356000.0,1273000.0
OtherCurrentBorrowings,3356000.0,1273000.0
PensionandOtherPostRetirementBenefitPlansCurrent,,392000.0
PayablesAndAccruedExpenses,9696000.0,3180000.0
CurrentAccruedExpenses,,0.0
Payables,9696000.0,3180000.0
OtherPayable,2415000.0,152000.0
DuetoRelatedPartiesCurrent,,56000.0
AccountsPayable,7281000.0,2972000.0
TotalAssets,10258000.0,11288000.0
TotalNonCurrentAssets,6201000.0,6217000.0
InvestmentsAndAdvances,112000.0,221000.0
LongTermEquityInvestment,112000.0,221000.0
InvestmentsinAssociatesatCost,112000.0,221000.0
GoodwillAndOtherIntangibleAssets,5269000.0,5027000.0
OtherIntangibleAssets,,5027000.0
NetPPE,820000.0,969000.0
AccumulatedDepreciation,,-1000000.0
GrossPPE,,1969000.0
Leases,,63000.0
OtherProperties,,592000.0
MachineryFurnitureEquipment,,1314000.0
Properties,,0.0
CurrentAssets,4057000.0,5071000.0
OtherCurrentAssets,,72000.0
PrepaidAssets,,3157000.0
Receivables,1037000.0,444000.0
OtherReceivables,1037000.0,86000.0
TaxesReceivable,,358000.0
CashCashEquivalentsAndShortTermInvestments,3020000.0,1398000.0
CashAndCashEquivalents,3020000.0,1398000.0
