,2023-11-30,2023-08-31,2023-05-31,2023-02-28
OrdinarySharesNumber,60647380.0,60647380.0,60647380.0,60648433.0
ShareIssued,60647380.0,60647380.0,60647380.0,60648433.0
NetDebt,217727.0,211690.0,195110.0,191710.0
TotalDebt,217727.0,211690.0,195110.0,191710.0
TangibleBookValue,-349399.0,-335798.0,-309012.0,-296044.0
InvestedCapital,-131272.0,-123708.0,-113502.0,-103934.0
WorkingCapital,-349399.0,-335798.0,-309012.0,-296044.0
NetTangibleAssets,-349399.0,-335798.0,-309012.0,-296044.0
CommonStockEquity,-348999.0,-335398.0,-308612.0,-295644.0
TotalCapitalization,-348999.0,-335398.0,-308612.0,-295644.0
TotalEquityGrossMinorityInterest,-348999.0,-335398.0,-308612.0,-295644.0
StockholdersEquity,-348999.0,-335398.0,-308612.0,-295644.0
RetainedEarnings,-39064269.0,-39050668.0,-39023882.0,-39010914.0
AdditionalPaidInCapital,38654623.0,38654623.0,38654623.0,38654622.0
CapitalStock,60647.0,60647.0,60647.0,60648.0
CommonStock,60647.0,60647.0,60647.0,60648.0
TotalLiabilitiesNetMinorityInterest,349399.0,335798.0,309012.0,296044.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0,0.0,0.0
CurrentLiabilities,349399.0,335798.0,309012.0,296044.0
CurrentDebtAndCapitalLeaseObligation,217727.0,211690.0,195110.0,191710.0
CurrentDebt,217727.0,211690.0,195110.0,191710.0
OtherCurrentBorrowings,217727.0,211690.0,195110.0,191710.0
PayablesAndAccruedExpenses,131672.0,124108.0,113902.0,104334.0
CurrentAccruedExpenses,124975.0,117607.0,110159.0,102711.0
InterestPayable,124975.0,117607.0,110159.0,102711.0
Payables,6697.0,6501.0,3743.0,1623.0
AccountsPayable,6697.0,6501.0,3743.0,1623.0
TotalAssets,400.0,400.0,400.0,400.0
TotalNonCurrentAssets,400.0,400.0,400.0,400.0
GoodwillAndOtherIntangibleAssets,400.0,400.0,400.0,400.0
CurrentAssets,0.0,0.0,0.0,0.0
