,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,0.0,67743590.0,127743590.0,187743590.0,247743590.0
OrdinarySharesNumber,2611341348.0,2543508181.0,2441241338.0,2345774083.0,2217784948.0
ShareIssued,2611341348.0,2611251771.0,2568984928.0,2533517673.0,2465528538.0
NetDebt,55687000000.0,53933000000.0,53299000000.0,52501000000.0,51331000000.0
TotalDebt,57733000000.0,55960000000.0,55713000000.0,55174000000.0,53539000000.0
TangibleBookValue,25040000000.0,24132000000.0,23763000000.0,23334000000.0,22823000000.0
InvestedCapital,81362000000.0,78654000000.0,77867000000.0,76863000000.0,74888000000.0
WorkingCapital,-2931000000.0,-2363000000.0,-521000000.0,-2504000000.0,-2973000000.0
NetTangibleAssets,25040000000.0,24132000000.0,23763000000.0,23334000000.0,22823000000.0
CapitalLeaseObligations,1411000000.0,1438000000.0,1609000000.0,1645000000.0,1474000000.0
CommonStockEquity,25040000000.0,24132000000.0,23763000000.0,23334000000.0,22823000000.0
PreferredStockEquity,,,,258000000.0,
TotalCapitalization,76015000000.0,74475000000.0,73993000000.0,71842000000.0,70565000000.0
TotalEquityGrossMinorityInterest,25292000000.0,24384000000.0,24015000000.0,23586000000.0,23075000000.0
MinorityInterest,252000000.0,252000000.0,252000000.0,252000000.0,252000000.0
StockholdersEquity,25040000000.0,24132000000.0,23763000000.0,23334000000.0,22823000000.0
GainsLossesNotAffectingRetainedEarnings,-13000000.0,-2000000.0,0.0,0.0,-5000000.0
TreasuryStock,0.0,688000000.0,1298000000.0,1907000000.0,2517000000.0
RetainedEarnings,-5321000000.0,-6219000000.0,-6567000000.0,-6973000000.0,-7542000000.0
AdditionalPaidInCapital,,,,29590000000.0,
CapitalStock,30374000000.0,31041000000.0,31628000000.0,32214000000.0,32887000000.0
CommonStock,30374000000.0,31041000000.0,31628000000.0,32214000000.0,32887000000.0
PreferredStock,,,,258000000.0,
TotalLiabilitiesNetMinorityInterest,100406000000.0,98625000000.0,96690000000.0,96026000000.0,95569000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,83092000000.0,83453000000.0,83488000000.0,81225000000.0,79781000000.0
OtherNonCurrentLiabilities,3633000000.0,4736000000.0,4648000000.0,4394000000.0,4291000000.0
EmployeeBenefits,476000000.0,220000000.0,226000000.0,232000000.0,231000000.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,476000000.0,220000000.0,226000000.0,232000000.0,231000000.0
NonCurrentDeferredLiabilities,1980000000.0,2181000000.0,2422000000.0,2588000000.0,2732000000.0
NonCurrentDeferredTaxesLiabilities,1980000000.0,2181000000.0,2422000000.0,2588000000.0,2732000000.0
LongTermDebtAndCapitalLeaseObligation,52047000000.0,51442000000.0,51703000000.0,49976000000.0,48985000000.0
LongTermCapitalLeaseObligation,1072000000.0,1099000000.0,1473000000.0,1468000000.0,1243000000.0
LongTermDebt,50975000000.0,50343000000.0,50230000000.0,48508000000.0,47742000000.0
LongTermProvisions,5512000000.0,5990000000.0,5971000000.0,5916000000.0,5912000000.0
CurrentLiabilities,17314000000.0,15172000000.0,13202000000.0,14801000000.0,15788000000.0
OtherCurrentLiabilities,6120000000.0,4995000000.0,4072000000.0,4510000000.0,5284000000.0
CurrentDebtAndCapitalLeaseObligation,5686000000.0,4518000000.0,4010000000.0,5198000000.0,4554000000.0
CurrentCapitalLeaseObligation,339000000.0,339000000.0,136000000.0,177000000.0,231000000.0
CurrentDebt,5347000000.0,4179000000.0,3874000000.0,5021000000.0,4323000000.0
OtherCurrentBorrowings,5347000000.0,4179000000.0,3874000000.0,5021000000.0,4323000000.0
PayablesAndAccruedExpenses,5508000000.0,5659000000.0,5120000000.0,5093000000.0,5950000000.0
CurrentAccruedExpenses,679000000.0,592000000.0,662000000.0,566000000.0,626000000.0
InterestPayable,679000000.0,592000000.0,662000000.0,566000000.0,626000000.0
Payables,4829000000.0,5067000000.0,4458000000.0,4527000000.0,5324000000.0
OtherPayable,2520000000.0,2378000000.0,2092000000.0,2203000000.0,2436000000.0
AccountsPayable,2309000000.0,2689000000.0,2366000000.0,2324000000.0,2888000000.0
TotalAssets,125698000000.0,123009000000.0,120705000000.0,119612000000.0,118644000000.0
TotalNonCurrentAssets,111315000000.0,110200000000.0,108024000000.0,107315000000.0,105829000000.0
OtherNonCurrentAssets,7609000000.0,8666000000.0,8333000000.0,8438000000.0,8561000000.0
NonCurrentAccountsReceivable,24000000.0,9000000.0,13000000.0,9000000.0,9000000.0
InvestmentsAndAdvances,3574000000.0,3410000000.0,3524000000.0,3438000000.0,3297000000.0
OtherInvestments,3574000000.0,3410000000.0,3524000000.0,3438000000.0,3297000000.0
NetPPE,82919000000.0,81671000000.0,80191000000.0,78768000000.0,77519000000.0
AccumulatedDepreciation,-33093000000.0,-32625000000.0,-32199000000.0,-31591000000.0,-30946000000.0
GrossPPE,116012000000.0,114296000000.0,112390000000.0,110359000000.0,108465000000.0
ConstructionInProgress,4452000000.0,4580000000.0,4143000000.0,4280000000.0,4137000000.0
OtherProperties,1385000000.0,1413000000.0,1418000000.0,1467000000.0,1330000000.0
CurrentAssets,14383000000.0,12809000000.0,12681000000.0,12297000000.0,12815000000.0
OtherCurrentAssets,2125000000.0,1343000000.0,1417000000.0,1505000000.0,2189000000.0
RestrictedCash,297000000.0,373000000.0,257000000.0,387000000.0,213000000.0
Inventory,870000000.0,888000000.0,888000000.0,835000000.0,842000000.0
OtherInventories,65000000.0,66000000.0,55000000.0,34000000.0,91000000.0
Receivables,10456000000.0,9616000000.0,9314000000.0,8542000000.0,8837000000.0
OtherReceivables,7154000000.0,6133000000.0,6397000000.0,4773000000.0,4888000000.0
AccountsReceivable,2048000000.0,2178000000.0,2107000000.0,2568000000.0,2645000000.0
AllowanceForDoubtfulAccountsReceivable,-445000000.0,-537000000.0,-342000000.0,-241000000.0,-166000000.0
GrossAccountsReceivable,2493000000.0,2715000000.0,2449000000.0,2809000000.0,2811000000.0
CashCashEquivalentsAndShortTermInvestments,635000000.0,589000000.0,805000000.0,1028000000.0,734000000.0
CashAndCashEquivalents,635000000.0,589000000.0,805000000.0,1028000000.0,734000000.0
