,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,38565836.0,38562086.0,38545556.0,38023701.0
ShareIssued,38565836.0,38562086.0,38545556.0,38023701.0
TotalDebt,264000.0,294000.0,290000.0,359000.0
TangibleBookValue,5177000.0,6396000.0,7805000.0,8754000.0
InvestedCapital,5946000.0,7158000.0,8587000.0,9552000.0
WorkingCapital,4947000.0,6107000.0,7493000.0,8586000.0
NetTangibleAssets,5177000.0,6396000.0,7805000.0,8754000.0
CapitalLeaseObligations,264000.0,294000.0,290000.0,359000.0
CommonStockEquity,5946000.0,7158000.0,8587000.0,9552000.0
TotalCapitalization,5946000.0,7158000.0,8587000.0,9552000.0
TotalEquityGrossMinorityInterest,5946000.0,7158000.0,8587000.0,9552000.0
StockholdersEquity,5946000.0,7158000.0,8587000.0,9552000.0
GainsLossesNotAffectingRetainedEarnings,-21000.0,-20000.0,-8000.0,-8000.0
OtherEquityAdjustments,-21000.0,-20000.0,-8000.0,-8000.0
RetainedEarnings,-92762000.0,-91430000.0,-89952000.0,-88523000.0
AdditionalPaidInCapital,98725000.0,98604000.0,98543000.0,98079000.0
CapitalStock,4000.0,4000.0,4000.0,4000.0
CommonStock,4000.0,4000.0,4000.0,4000.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,3052000.0,3240000.0,1580000.0,1373000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,186000.0,199000.0,213000.0,226000.0
LongTermDebtAndCapitalLeaseObligation,186000.0,199000.0,213000.0,226000.0
LongTermCapitalLeaseObligation,186000.0,199000.0,213000.0,226000.0
CurrentLiabilities,2866000.0,3041000.0,1367000.0,1147000.0
CurrentDeferredLiabilities,1801000.0,2105000.0,639000.0,247000.0
CurrentDeferredRevenue,1801000.0,2105000.0,639000.0,247000.0
CurrentDebtAndCapitalLeaseObligation,78000.0,95000.0,77000.0,133000.0
CurrentCapitalLeaseObligation,78000.0,95000.0,77000.0,133000.0
PensionandOtherPostRetirementBenefitPlansCurrent,581000.0,413000.0,253000.0,471000.0
PayablesAndAccruedExpenses,406000.0,428000.0,398000.0,296000.0
TotalAssets,8998000.0,10398000.0,10167000.0,10925000.0
TotalNonCurrentAssets,1185000.0,1250000.0,1307000.0,1192000.0
OtherNonCurrentAssets,10000.0,10000.0,10000.0,10000.0
GoodwillAndOtherIntangibleAssets,769000.0,762000.0,782000.0,798000.0
OtherIntangibleAssets,769000.0,762000.0,782000.0,798000.0
NetPPE,406000.0,478000.0,515000.0,384000.0
AccumulatedDepreciation,-162000.0,-121000.0,-81000.0,-697000.0
GrossPPE,568000.0,599000.0,596000.0,1081000.0
Leases,43000.0,43000.0,43000.0,192000.0
OtherProperties,256000.0,287000.0,284000.0,322000.0
MachineryFurnitureEquipment,269000.0,269000.0,269000.0,567000.0
Properties,0.0,0.0,0.0,0.0
CurrentAssets,7813000.0,9148000.0,8860000.0,9733000.0
OtherCurrentAssets,484000.0,575000.0,317000.0,577000.0
Receivables,94000.0,42000.0,54000.0,99000.0
OtherReceivables,7000.0,3000.0,4000.0,20000.0
AccountsReceivable,87000.0,39000.0,50000.0,79000.0
CashCashEquivalentsAndShortTermInvestments,7235000.0,8531000.0,8489000.0,9057000.0
OtherShortTermInvestments,0.0,931000.0,3161000.0,2606000.0
CashAndCashEquivalents,7235000.0,7600000.0,5328000.0,6451000.0
