,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,3322412.0,3230658.0,2915229.0,2220914.0,2000000.0
OrdinarySharesNumber,88303276.0,87676140.0,87147920.0,87441247.0,85677980.0
ShareIssued,91625688.0,90906798.0,90063149.0,89662161.0,87677980.0
NetDebt,2387000.0,5143000.0,4883000.0,3480000.0,21983000.0
TotalDebt,8816000.0,9018000.0,10226000.0,12323000.0,30751000.0
TangibleBookValue,-59209000.0,-59227000.0,-52634000.0,-51604000.0,-46969000.0
InvestedCapital,-14658000.0,-14459000.0,-8594000.0,-5301000.0,17925000.0
WorkingCapital,-21524000.0,-20425000.0,-24034000.0,-16753000.0,-19694000.0
NetTangibleAssets,-40605000.0,-41997000.0,-36457000.0,-35427000.0,-46969000.0
CapitalLeaseObligations,181000.0,269000.0,353000.0,434000.0,515000.0
CommonStockEquity,-23293000.0,-23208000.0,-18467000.0,-17190000.0,-12311000.0
PreferredStockEquity,18604000.0,17230000.0,16177000.0,16177000.0,
TotalCapitalization,-3748000.0,-4923000.0,-2142000.0,6135000.0,14136000.0
TotalEquityGrossMinorityInterest,4256000.0,3494000.0,-2290000.0,-1013000.0,-12311000.0
MinorityInterest,8945000.0,9472000.0,,,
StockholdersEquity,-4689000.0,-5978000.0,-2290000.0,-1013000.0,-12311000.0
TreasuryStock,3863000.0,3750000.0,3175000.0,2162000.0,1938000.0
RetainedEarnings,-235954000.0,-233618000.0,-225410000.0,-224269000.0,-218462000.0
AdditionalPaidInCapital,216433000.0,214069000.0,210028000.0,209151000.0,208001000.0
CapitalStock,18695000.0,17321000.0,16267000.0,16267000.0,88000.0
CommonStock,91000.0,91000.0,90000.0,90000.0,88000.0
PreferredStock,18604000.0,17230000.0,16177000.0,16177000.0,0.0
TotalLiabilitiesNetMinorityInterest,61574000.0,61906000.0,66681000.0,66901000.0,78881000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,13891000.0,15247000.0,15820000.0,22422000.0,31459000.0
OtherNonCurrentLiabilities,20000.0,8906000.0,9574000.0,9578000.0,4432000.0
PreferredSecuritiesOutsideStockEquity,4933000.0,4827000.0,4827000.0,4827000.0,
DerivativeProductLiabilities,279000.0,127000.0,859000.0,376000.0,
NonCurrentAccruedExpenses,7386000.0,,,,
NonCurrentDeferredLiabilities,332000.0,332000.0,332000.0,332000.0,338000.0
NonCurrentDeferredTaxesLiabilities,332000.0,332000.0,332000.0,332000.0,338000.0
LongTermDebtAndCapitalLeaseObligation,941000.0,1055000.0,228000.0,7309000.0,26689000.0
LongTermCapitalLeaseObligation,0.0,0.0,80000.0,161000.0,242000.0
LongTermDebt,941000.0,1055000.0,148000.0,7148000.0,26447000.0
CurrentLiabilities,47683000.0,46659000.0,50861000.0,44479000.0,47422000.0
OtherCurrentLiabilities,,,1839000.0,3148000.0,2393000.0
CurrentDeferredLiabilities,788000.0,880000.0,969000.0,992000.0,989000.0
CurrentDeferredRevenue,788000.0,880000.0,969000.0,992000.0,989000.0
CurrentDebtAndCapitalLeaseObligation,7875000.0,7963000.0,9998000.0,5014000.0,4062000.0
CurrentCapitalLeaseObligation,181000.0,269000.0,273000.0,273000.0,273000.0
CurrentDebt,7694000.0,7694000.0,9725000.0,4741000.0,3789000.0
OtherCurrentBorrowings,7694000.0,7694000.0,9725000.0,4741000.0,3789000.0
PayablesAndAccruedExpenses,39020000.0,37816000.0,38055000.0,35325000.0,39978000.0
CurrentAccruedExpenses,28713000.0,26970000.0,25146000.0,24365000.0,21700000.0
Payables,10307000.0,10846000.0,12909000.0,10960000.0,18278000.0
AccountsPayable,10307000.0,10846000.0,12909000.0,10960000.0,18278000.0
TotalAssets,65830000.0,65400000.0,64391000.0,65888000.0,66570000.0
TotalNonCurrentAssets,39671000.0,39166000.0,37564000.0,38162000.0,38842000.0
OtherNonCurrentAssets,122000.0,157000.0,253000.0,423000.0,507000.0
GoodwillAndOtherIntangibleAssets,35916000.0,36019000.0,34167000.0,34414000.0,34658000.0
OtherIntangibleAssets,12537000.0,12640000.0,10788000.0,11035000.0,11279000.0
Goodwill,23379000.0,23379000.0,23379000.0,23379000.0,23379000.0
NetPPE,3633000.0,2990000.0,3144000.0,3325000.0,3677000.0
AccumulatedDepreciation,-21360000.0,-20521000.0,-19732000.0,-18925000.0,-18071000.0
GrossPPE,24993000.0,23511000.0,22876000.0,22250000.0,21748000.0
Leases,597000.0,531000.0,531000.0,531000.0,531000.0
MachineryFurnitureEquipment,24396000.0,22980000.0,22345000.0,21719000.0,21217000.0
Properties,0.0,0.0,0.0,0.0,0.0
CurrentAssets,26159000.0,26234000.0,26827000.0,27726000.0,27728000.0
OtherCurrentAssets,1557000.0,2959000.0,3154000.0,2823000.0,2753000.0
RestrictedCash,205000.0,205000.0,240000.0,240000.0,240000.0
PrepaidAssets,,,3154000.0,,2753000.0
Inventory,2092000.0,2280000.0,2446000.0,2596000.0,2597000.0
Receivables,16057000.0,17184000.0,15997000.0,13658000.0,13885000.0
AccountsReceivable,16057000.0,17184000.0,15997000.0,13658000.0,13885000.0
AllowanceForDoubtfulAccountsReceivable,-1079000.0,-702000.0,-608000.0,-570000.0,-559000.0
GrossAccountsReceivable,17136000.0,17886000.0,16605000.0,14228000.0,14444000.0
CashCashEquivalentsAndShortTermInvestments,6248000.0,3606000.0,4990000.0,8409000.0,8253000.0
CashAndCashEquivalents,6248000.0,3606000.0,4990000.0,8409000.0,8253000.0
