,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,22204073.0,22138992.0,22138992.0,22069964.0,21767510.0
OrdinarySharesNumber,95389747.0,95454828.0,95454828.0,93814332.0,93011686.0
ShareIssued,117593820.0,117593820.0,117593820.0,115884296.0,114779196.0
NetDebt,6139000000.0,6165000000.0,6176000000.0,6106000000.0,6394000000.0
TotalDebt,6240000000.0,6267000000.0,6294000000.0,6245000000.0,6533000000.0
TangibleBookValue,-6407000000.0,-6423000000.0,-6457000000.0,-6519000000.0,-6514000000.0
InvestedCapital,8131000000.0,8188000000.0,8272000000.0,8223000000.0,8571000000.0
WorkingCapital,73000000.0,81000000.0,155000000.0,113000000.0,448000000.0
NetTangibleAssets,-5757000000.0,-5773000000.0,-5807000000.0,-5869000000.0,-5864000000.0
CapitalLeaseObligations,80000000.0,81000000.0,82000000.0,83000000.0,78000000.0
CommonStockEquity,1971000000.0,2002000000.0,2060000000.0,2061000000.0,2116000000.0
PreferredStockEquity,650000000.0,650000000.0,650000000.0,650000000.0,650000000.0
TotalCapitalization,8766000000.0,8823000000.0,8907000000.0,8858000000.0,9206000000.0
TotalEquityGrossMinorityInterest,2621000000.0,2652000000.0,2710000000.0,2711000000.0,2766000000.0
StockholdersEquity,2621000000.0,2652000000.0,2710000000.0,2711000000.0,2766000000.0
GainsLossesNotAffectingRetainedEarnings,-23000000.0,-17000000.0,-15000000.0,-23000000.0,-12000000.0
OtherEquityAdjustments,-23000000.0,-17000000.0,-15000000.0,-23000000.0,-12000000.0
TreasuryStock,314000000.0,313000000.0,313000000.0,313000000.0,309000000.0
RetainedEarnings,1084000000.0,1114000000.0,1175000000.0,1191000000.0,1242000000.0
CapitalStock,1874000000.0,1868000000.0,1863000000.0,1856000000.0,1845000000.0
CommonStock,1224000000.0,1218000000.0,1213000000.0,1206000000.0,1195000000.0
PreferredStock,650000000.0,650000000.0,650000000.0,650000000.0,650000000.0
TotalLiabilitiesNetMinorityInterest,8019000000.0,8083000000.0,8100000000.0,8134000000.0,8386000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,7624000000.0,7669000000.0,7743000000.0,7710000000.0,7977000000.0
OtherNonCurrentLiabilities,51000000.0,31000000.0,27000000.0,33000000.0,15000000.0
EmployeeBenefits,,,,,0.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,0.0
NonCurrentDeferredLiabilities,1359000000.0,1397000000.0,1448000000.0,1458000000.0,1454000000.0
NonCurrentDeferredTaxesLiabilities,1359000000.0,1397000000.0,1448000000.0,1458000000.0,1454000000.0
LongTermDebtAndCapitalLeaseObligation,6214000000.0,6241000000.0,6268000000.0,6219000000.0,6508000000.0
LongTermCapitalLeaseObligation,69000000.0,70000000.0,71000000.0,72000000.0,68000000.0
LongTermDebt,6145000000.0,6171000000.0,6197000000.0,6147000000.0,6440000000.0
CurrentLiabilities,395000000.0,414000000.0,357000000.0,424000000.0,409000000.0
OtherCurrentLiabilities,20000000.0,28000000.0,8000000.0,18000000.0,29000000.0
CurrentDeferredLiabilities,39000000.0,51000000.0,40000000.0,43000000.0,24000000.0
CurrentDeferredRevenue,39000000.0,51000000.0,40000000.0,43000000.0,24000000.0
CurrentDebtAndCapitalLeaseObligation,26000000.0,26000000.0,26000000.0,26000000.0,25000000.0
CurrentCapitalLeaseObligation,11000000.0,11000000.0,11000000.0,11000000.0,10000000.0
CurrentDebt,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
OtherCurrentBorrowings,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
PensionandOtherPostRetirementBenefitPlansCurrent,110000000.0,82000000.0,71000000.0,64000000.0,98000000.0
PayablesAndAccruedExpenses,200000000.0,227000000.0,212000000.0,273000000.0,233000000.0
CurrentAccruedExpenses,141000000.0,175000000.0,153000000.0,201000000.0,149000000.0
InterestPayable,63000000.0,92000000.0,62000000.0,87000000.0,60000000.0
Payables,59000000.0,52000000.0,59000000.0,72000000.0,84000000.0
DividendsPayable,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0
TotalTaxPayable,22000000.0,12000000.0,12000000.0,18000000.0,15000000.0
IncomeTaxPayable,22000000.0,12000000.0,12000000.0,18000000.0,15000000.0
AccountsPayable,23000000.0,26000000.0,33000000.0,40000000.0,55000000.0
TotalAssets,10640000000.0,10735000000.0,10810000000.0,10845000000.0,11152000000.0
TotalNonCurrentAssets,10172000000.0,10240000000.0,10298000000.0,10308000000.0,10295000000.0
OtherNonCurrentAssets,16000000.0,18000000.0,15000000.0,15000000.0,14000000.0
NonCurrentDeferredAssets,17000000.0,9000000.0,5000000.0,5000000.0,5000000.0
InvestmentsAndAdvances,85000000.0,101000000.0,108000000.0,107000000.0,105000000.0
OtherInvestments,85000000.0,101000000.0,108000000.0,107000000.0,105000000.0
GoodwillAndOtherIntangibleAssets,8378000000.0,8425000000.0,8517000000.0,8580000000.0,8630000000.0
OtherIntangibleAssets,5735000000.0,5782000000.0,5857000000.0,5917000000.0,5967000000.0
Goodwill,2643000000.0,2643000000.0,2660000000.0,2663000000.0,2663000000.0
NetPPE,1676000000.0,1687000000.0,1653000000.0,1601000000.0,1541000000.0
AccumulatedDepreciation,-798000000.0,-761000000.0,-741000000.0,-714000000.0,-690000000.0
GrossPPE,2474000000.0,2448000000.0,2394000000.0,2315000000.0,2231000000.0
ConstructionInProgress,81000000.0,318000000.0,494000000.0,431000000.0,362000000.0
OtherProperties,1157000000.0,1118000000.0,1125000000.0,1115000000.0,1102000000.0
BuildingsAndImprovements,868000000.0,677000000.0,486000000.0,480000000.0,477000000.0
LandAndImprovements,368000000.0,335000000.0,289000000.0,289000000.0,290000000.0
Properties,0.0,0.0,0.0,0.0,0.0
CurrentAssets,468000000.0,495000000.0,512000000.0,537000000.0,857000000.0
OtherCurrentAssets,66000000.0,80000000.0,59000000.0,63000000.0,81000000.0
PrepaidAssets,18000000.0,34000000.0,67000000.0,64000000.0,43000000.0
Receivables,363000000.0,360000000.0,350000000.0,354000000.0,672000000.0
TaxesReceivable,21000000.0,21000000.0,21000000.0,21000000.0,22000000.0
AccountsReceivable,342000000.0,339000000.0,329000000.0,333000000.0,650000000.0
AllowanceForDoubtfulAccountsReceivable,-17000000.0,-31000000.0,-32000000.0,-31000000.0,-16000000.0
GrossAccountsReceivable,359000000.0,370000000.0,361000000.0,364000000.0,666000000.0
CashCashEquivalentsAndShortTermInvestments,21000000.0,21000000.0,36000000.0,56000000.0,61000000.0
CashAndCashEquivalents,21000000.0,21000000.0,36000000.0,56000000.0,61000000.0
CashFinancial,21000000.0,21000000.0,36000000.0,56000000.0,61000000.0
