Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
FTNT,"Fortinet, Inc.",93.06,0.57,0.62,4799000,4575000,71326000000,2025-01-16T06:34:18.988621
CIEN,Ciena Corporation,85.7,2.22,2.66,1906000,1940000,12377000000,2025-01-16T06:34:18.988621
GMED,"Globus Medical, Inc.",90.65,2.47,2.8,1519000,984645,12344000000,2025-01-16T06:34:18.988621
MLI,"Mueller Industries, Inc.",81.24,0.6,0.74,617575,1340000,9240000000,2025-01-16T06:34:18.988621
PEGA,Pegasystems Inc.,100.0,6.23,6.64,1245000,534875,8575000000,2025-01-16T06:34:18.988621
LOAR,Loar Holdings Inc.,78.02,2.99,3.99,574205,532693,6999000000,2025-01-16T06:34:18.988621
LNTH,"Lantheus Holdings, Inc.",93.43,0.81,0.87,423809,1079000,6496000000,2025-01-16T06:34:18.988621
QTWO,"Q2 Holdings, Inc.",93.32,0.88,0.95,709509,690553,5637000000,2025-01-16T06:34:18.988621
ROAD,"Construction Partners, Inc.",91.52,4.54,5.22,380016,429293,5114000000,2025-01-16T06:34:18.988621
PRIM,Primoris Services Corporation,83.94,2.51,3.08,542959,700036,4509000000,2025-01-16T06:34:18.988621
SANM,Sanmina Corporation,83.01,1.27,1.55,163230,380450,4477000000,2025-01-16T06:34:18.988621
PRCT,PROCEPT BioRobotics Corporation,78.31,-3.69,-4.5,941709,792270,4237000000,2025-01-16T06:34:18.988621
GVA,Granite Construction Incorporated,91.61,1.46,1.62,456280,641056,4005000000,2025-01-16T06:34:18.988621
DAVE,Dave Inc.,86.79,4.77,5.82,347916,531461,1103000000,2025-01-16T06:34:18.988621
